sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_cores,cpu_threads,cpu_speed,gpu,ram,max_ram,ram_type,ram_bus,storage,webcam,screen_panel,screen_size,screen_tech,screen_res,screen_rate,screen_nits,os,battery,weight,material,connectivity,ports
333197,"Laptop Lenovo Yoga Slim 7 15ILL9 - 83HM000GVN (Ultra 7 258V, 32GB, 1TB, 2.8K 120Hz, Cảm ứng, OfficeHS, Win11)",40990000,Lenovo,Laptop,5.0,2,https://www.thegioididong.com/laptop/lenovo-yoga-slim-7-15ill9-ultra-7-83hm000gvn,2024,2025-09-17 01:13:51,Intel Core Ultra 7 Lunar Lake - 258V,8,8,2.20 GHz (Lên đến 4.80 GHz khi tải nặng),Card tích hợp - Intel Arc 140V,32 GB,Không hỗ trợ nâng cấp,LPDDR5X (Onboard),8533 MHz,1 TB SSD M.2 PCIe,"Full HD Webcam, Camera IR",IPS,"15.3""","Low Blue Light, Eyesafe, anti-fingerprint, 500 nits brightness, Dolby Vision",2.8K (2880 x 1800),120Hz,500 nits,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,70 Wh,1.53 kg,Vỏ kim loại - Nhôm,"Wi-Fi 7 (802.11be), Bluetooth 5.4","Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, 2 x USB-C (hỗ trợ Thunderbolt 4/USB 4, USB Power Delivery và DisplayPort 2.1)"
326050,"Laptop HP 15 fd0303TU - A2NL4PA (i3 1315U, 8GB, 512GB, Full HD, Win11)",11390000,HP,Laptop,5.0,9256,https://www.thegioididong.com/laptop/hp-15-fd0303tu-i3-a2nl4pa,2024,2025-09-17 01:13:52,Intel Core i3 Raptor Lake - 1315U,6,8,Lên đến 4.50 GHz khi tải nặng,Card tích hợp - Intel UHD Graphics,8 GB,16 GB,DDR4 (1 khe 8 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.59 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB Type-A, HDMI, 1 x USB Type-C (chỉ hỗ trợ truyền dữ liệu), 1 x Headphone/microphone combo"
311016,"Laptop MSI Modern 15 B12MO - 628VN (i5 1235U, 16GB, 512GB, Full HD, Win11)",12990000,MSI,Laptop,4.9,3080,https://www.thegioididong.com/laptop/msi-modern-15-b12mo-i5-628vn,2023,2025-09-17 01:13:52,Intel Core i5 Alder Lake - 1235U,10,12,1.30 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,Không hỗ trợ nâng cấp,DDR4 (Onboard),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"15.6""",,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-Cell, 39.3 Wh",1.7 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, 2 x USB 2.0, 1 x USB Type-C (chỉ hỗ trợ Power Delivery)"
325479,"Laptop Asus Vivobook S 16 OLED S5606MA - MX050W (Ultra 5 125H, 16GB, 512GB, 3.2K OLED 120Hz, Win11)",23690000,Asus,Laptop,4.9,1464,https://www.thegioididong.com/laptop/asus-vivobook-s-16-oled-s5606ma-ultra-5-mx050w,2024,2025-09-17 01:13:52,Intel Core Ultra 5 Meteor Lake - 125H,14,18,1.20 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - Intel Arc Graphics,16 GB,Không hỗ trợ nâng cấp,LPDDR5X (Onboard),7467 MHz,512 GB SSD NVMe PCIe Gen 4.0,"Full HD Webcam, Camera IR",OLED,"16""","Chuẩn DisplayHDR True Black 600, Low Blue Light, 400 nits, 600 nits (Khi bật HDR), 1.07 tỷ màu",3.2K (3200 x 2000) OLED 1610,120Hz,400 nits,Windows 11 Home SL,"4-cell Li-ion, 75 Wh",1.5 kg,Vỏ kim loại - Nhôm,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 2 x Thunderbolt 4 (hỗ trợ Power Delivery, DisplayPort)"
309565,"Laptop HP Pavilion 15 eg2081TU - 7C0Q4PA (i5 1240P, 16GB, 512GB, Full HD, Win11)",16390000,HP,Laptop,4.9,4758,https://www.thegioididong.com/laptop/hp-pavilion-15-eg2081tu-i5-7c0q4pa,2022,2025-09-17 01:13:52,Intel Core i5 Alder Lake - 1240P,12,16,1.70 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"15.6""",BrightView,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.72 kg,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)"
328949,"Laptop Asus Vivobook 15 OLED A1505VA - MA467W (i5 13500H, 16GB, 512GB, 2.8K OLED 120Hz, Win11)",16690000,Asus,Laptop,4.9,1464,https://www.thegioididong.com/laptop/asus-vivobook-15-oled-a1505va-i5-ma467w,2024,2025-09-17 01:13:53,Intel Core i5 Raptor Lake - 13500H,12,16,2.60 GHz (Lên đến 4.70 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,24 GB,DDR4 (8 GB onboard + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,OLED,"15.6""","Thời gian phản hồi 0.2 ms, Màn hình bảo vệ mắt - EYE CARE, Chuẩn DisplayHDR True Black 600, Low Blue Light, 600 nits (Khi bật HDR), 1.07 tỷ màu",2.8K (2880 x 1620) - OLED,120Hz,600 nits,Windows 11 Home SL,"3-cell, 50Wh",1.7 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (chỉ hỗ trợ Power Delivery)"
326122,"Laptop MSI Gaming Katana 15 B13UDXK - 2077VN (i7 13620H, 16GB, 1TB, RTX 3050 6GB, Full HD 144Hz, Win11)",24290000,MSI,Laptop,4.9,1000,https://www.thegioididong.com/laptop/msi-katana-15-b13udxk-i7-2077vn,2024,2025-09-17 01:13:53,Intel Core i7 Raptor Lake - 13620H,10,16,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,64 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5200 MHz,1 TB SSD NVMe PCIe Gen 4,HD webcam,IPS,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),144Hz,,Windows 11 Home SL,"3-cell, 53.5Wh",2.25 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6E (802.11ax)","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), LAN (RJ45)"
334996,"Laptop Acer Aspire Lite AL14 52M 54CJ - NX.J39SV.002 (i5 1334U, 16GB, 512GB, WUXGA, Win11)",14390000,Acer,Laptop,5.0,1843,https://www.thegioididong.com/laptop/acer-aspire-lite-al14-52m-54cj-i5-nxj39sv002,2024,2025-09-17 01:13:53,Intel Core i5 Raptor Lake - 1334U,10,12,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics (Iris Xe Graphics chỉ hoạt động với RAM kênh đôi),16 GB,64 GB,DDR5 (1 khe 16 GB + 1 khe rời),4800 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",Full HD Webcam,IPS,"14""","LED Backlit, 300 nits, Acer ComfyView",WUXGA (1920 x 1200),60Hz,300 nits,Windows 11 Home SL,"3-cell Li-ion, 58 Wh",1.5 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 6 (802.11ax), Bluetooth 5","Jack tai nghe 3.5 mm, 3 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ DisplayPort)"
338312,"Laptop Dell Inspiron 14 5440 - N4I5211W1 (Core 5 120U, 16GB, 512GB, Full HD+, OfficeHS, Win11)",22890000,Dell,Laptop,5.0,137,https://www.thegioididong.com/laptop/dell-inspiron-14-5440-core-5-n4i5211w1,2024,2025-09-17 01:13:53,Intel Core 5 Raptor Lake - 120U,10,12,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Full HD Webcam,,"14""","Display with ComfortView, Chống chói Anti Glare, 250 nits, WVA",Full HD+ (1920 x 1200),60Hz,250 nits,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,"4-cell, 54Wh",1.67 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)"
317712,"Laptop Asus Vivobook 14 X1404ZA - NK246W (i3 1215U, 8GB, 512GB, Full HD, Win11)",9990000,Asus,Laptop,4.9,6853,https://www.thegioididong.com/laptop/asus-vivobook-x1404za-i3-nk246w,2023,2025-09-17 01:13:53,Intel Core i3 Alder Lake - 1215U,6,8,1.2GHz,Card tích hợp - Intel UHD Graphics,8 GB,16 GB,DDR4 (1 khe 8 GB onboard + 1 khe trống),2933 MHz,512 GB SSD NVMe PCIe,HD webcam,,"14""","Chống chói Anti Glare, LED Backlit, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 42 Wh",1.4 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, USB Type-C"
340558,"Laptop Dell Inspiron 15 3530 - N3530-i5U165W11SLU-HS24 (i5 1334U, 16GB, Full HD 120Hz, OfficeH24+365, Win11)",17490000,Dell,Laptop,5.0,344,https://www.thegioididong.com/laptop/dell-inspiron-15-3530-i5-n3530-i5u165w11slu-hs24,2025,2025-09-17 01:13:53,Intel Core i5 Raptor Lake - 1334U,10,12,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,16 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),2666 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB), Hỗ trợ khe cắm HDD SATA (nâng cấp tối đa 2 TB)",HD webcam,,"15.6""","Chống chói Anti Glare, 250 nits, WVA",Full HD (1920 x 1080),120Hz,250 nits,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"3-cell Li-ion, 41 Wh",1.66 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, USB Type-C"
343122,"Laptop Acer Aspire Lite 15 AL15 72P 581V - NX.D4CSV.001 (i5 13500H, 16GB, 512GB, Full HD, Win11)",15790000,Acer,Laptop,5.0,37,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-72p-581v-i5-13500h-nx-d4csv-001,2025,2025-09-17 01:13:53,Intel Core i5 Raptor Lake - 13500H,12,16,2.60 GHz (Lên đến 4.70 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,64 GB,DDR5 (1 khe 16 GB + 1 khe rời),2400 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",FHD 1080p,IPS,"15.6""","LED-backlit TFT LCD, Wide viewing angle, Acer ComfyView",Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-cell Li-ion, 58 Wh",1.79 kg,Vỏ nhựa,"Wi-Fi 802.11 a/b/g/n/ac, Bluetooth 5.1","Jack tai nghe 3.5 mm, 3 x USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (hỗ trợ truyền dữ liệu, Power Delivery,DisplayPort), HDMI 1.4"
340004,"Laptop MSI Gaming Katana 15 B13UDXK - 2410VN (i5 13420H, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",20690000,MSI,Laptop,5.0,26,https://www.thegioididong.com/laptop/msi-katana-15-b13udxk-i5-2410vn,2025,2025-09-17 01:13:54,Intel Core i5 Raptor Lake - 13420H,8,12,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,64 GB,DDR5 (1 khe 16 GB + 1 khe rời),5200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),144Hz,,Windows 11 Home SL,"3-cell, 53.5Wh",2.3 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","1 x USB 2.0, 2 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ DisplayPort), 1 x Headphone/microphone combo, LAN (RJ45)"
329786,"Laptop MSI Gaming Thin 15 B13UCX - 2080VN (i5 13420H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16690000,MSI,Laptop,5.0,485,https://www.thegioididong.com/laptop/msi-thin-15-b13ucx-i5-2080vn,2024,2025-09-17 01:13:54,Intel Core i5 Raptor Lake - 13420H,8,12,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,64 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB)",HD webcam,IPS,"15.6""",Chống chói Anti Glare,Full HD (1920 x 1080),144Hz,,Windows 11 Home SL,"3-cell Li-ion, 52.4 Wh",1.86 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1x Mic-in, 1x Headphone-out, 3 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), LAN (RJ45)"
326830,"Laptop HP Pavilion X360 14 ek2024TU - 9Z2V6PA (Core 5 120U, 16GB, 512GB, Full HD, Cảm ứng, Win11)",21290000,HP,Laptop,5.0,2209,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek2024tu-core-5-9z2v6pa,2024,2025-09-17 01:13:54,Intel Core 5 Raptor Lake - 120U,10,12,1.40 GHz (Lên đến 5.00 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,Không hỗ trợ nâng cấp,DDR4 (Onboard),3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,HP TrueVision 5 MP,IPS,"14""",300 nits,Full HD (1920 x 1080),60Hz,300 nits,Windows 11 Home SL,"3-cell, 43Wh",1.51 kg,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","2 x USB Type-A, HDMI, 1 x Headphone/microphone combo, 1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)"
331564,Laptop MacBook Pro 14 inch M4 16GB/512GB,38290000,MacBook,Laptop,5.0,1601,https://www.thegioididong.com/laptop/macbook-pro-14-inch-m4-16gb-512gb,10/2024,2025-09-17 01:13:55,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Hãng không công bố,Hãng không công bố,Hãng không công bố,512 GB SSD,1080p FaceTime HD camera,,"14.2""","ProMotion, Độ sáng XDR toàn màn hình 1000 nits, cao nhất 1600 nits (chỉ nội dung HDR), Độ sáng SDR lên đến 1000 nits, Wide color (P3), True Tone Technology, 1 tỷ màu",Liquid Retina XDR display (3024 x 1964),up to 120 Hz,1000 nits,macOS Sequoia,"Li-Po, 72.4 Wh",1.55 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, HDMI, 3 x Thunderbolt 4 ( hỗ trợ DisplayPort, Thunderbolt 4 (up to 40Gb/s), USB 4 (up to 40Gb/s))"
326059,"Laptop HP Gaming VICTUS 16 s0078AX - 8C5N7PA (R5 7640HS, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",19690000,HP,Laptop,5.0,209,https://www.thegioididong.com/laptop/hp-victus-16-s0078ax-r5-8c5n7pa,2023,2025-09-17 01:13:55,AMD Ryzen 5 - 7640HS,6,12,4.30 GHz (Lên đến 5.00 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",Full HD Webcam,IPS,"16.1""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"4-cell Li-ion, 70 Wh",2.31 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","3 x USB 3.2, HDMI, 1 x Headphone/microphone combo, LAN (RJ45), 1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)"
309565,"Laptop HP Pavilion 15 eg2081TU - 7C0Q4PA (i5 1240P, 16GB, 512GB, Full HD, Win11)",16390000,HP,Laptop,4.9,4758,https://www.thegioididong.com/laptop/hp-pavilion-15-eg2081tu-i5-7c0q4pa,2022,2025-09-17 01:13:55,Intel Core i5 Alder Lake - 1240P,12,16,1.70 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"15.6""",BrightView,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.72 kg,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)"
328235,"Laptop Asus TUF Gaming F15 FX507ZC4 - HN330W (i5 12500H, 16GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",19690000,Asus,Laptop,4.9,2559,https://www.thegioididong.com/laptop/asus-gaming-tuf-f15-fx507zc4-i5-hn330w,2024,2025-09-17 01:13:55,Intel Core i5 Alder Lake - 12500H,12,16,2.50 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 4 GB",16 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,IPS,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"4-cell, 56Wh",2.2 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 1 x USB Type-C 3.2 (hỗ trợ DisplayPort / G-SYNC), 2 x USB 3.2, HDMI, 1 x Thunderbolt 4 (hỗ trợ DisplayPort), LAN (RJ45)"
330932,"Laptop MSI Gaming Thin 15 B13UC - 1411VN (i7 13620H, 32GB, 512GB, RTX 3050 4GB, Full HD 144Hz, Win11)",22090000,MSI,Laptop,4.9,559,https://www.thegioididong.com/laptop/msi-thin-15-b13uc-i7-1411vn,2024,2025-09-17 01:13:55,Intel Core i7 Raptor Lake - 13620H,10,16,2.40 GHz (Lên đến 4.90 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 4 GB",32 GB,64 GB,DDR4 (1 khe 16 GB + 1 khe 16 GB),3200 MHz,"512 GB SSD NVMe PCIe Gen 4.0, Hỗ trợ khe cắm HDD SATA 2.5 inch mở rộng",HD webcam,IPS,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 52.4 Wh",1.86 kg,Nắp lưng và chiếu nghỉ tay bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1x Mic-in, 1x Headphone-out, 3 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), LAN (RJ45)"
343122,"Laptop Acer Aspire Lite 15 AL15 72P 581V - NX.D4CSV.001 (i5 13500H, 16GB, 512GB, Full HD, Win11)",15790000,Acer,Laptop,5.0,37,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-72p-581v-i5-13500h-nx-d4csv-001,2025,2025-09-17 01:13:55,Intel Core i5 Raptor Lake - 13500H,12,16,2.60 GHz (Lên đến 4.70 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,64 GB,DDR5 (1 khe 16 GB + 1 khe rời),2400 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",FHD 1080p,IPS,"15.6""","LED-backlit TFT LCD, Wide viewing angle, Acer ComfyView",Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-cell Li-ion, 58 Wh",1.79 kg,Vỏ nhựa,"Wi-Fi 802.11 a/b/g/n/ac, Bluetooth 5.1","Jack tai nghe 3.5 mm, 3 x USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (hỗ trợ truyền dữ liệu, Power Delivery,DisplayPort), HDMI 1.4"
322100,"Laptop MSI Gaming Sword 16 HX B14VFKG - 045VN (i7 14700HX, 16GB, 1TB, RTX 4060 8GB, QHD+ 240Hz, Win11)",36690000,MSI,Laptop,4.9,199,https://www.thegioididong.com/laptop/msi-gaming-sword-16-hx-b14vfkg-i7-045vn,2024,2025-09-17 01:13:56,Intel Core i7 Raptor Lake - 14700HX,20,28,2.10 GHz (Lên đến 5.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4060, 8 GB",16 GB,96 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5600 MHz,1 TB SSD NVMe PCIe Gen 4,HD webcam,IPS,"16""",,QHD+ (2560 x 1600),240Hz,,Windows 11 Home SL,"4-cell, 65Wh",2.3 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 3 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort), LAN (RJ45)"
335372,Laptop MacBook Air 15 inch M4 16GB/256GB,30490000,MacBook,Laptop,5.0,559,https://www.thegioididong.com/laptop/macbook-air-15-inch-m4-16gb-256gb,03/2025,2025-09-17 01:13:56,Apple M4 - Hãng không công bố,10,Hãng không công bố,120 GB/s memory bandwidth,Card tích hợp - 10 nhân GPU,16 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,256 GB SSD,1080p FaceTime HD camera,IPS,"15.3""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina,Hãng không công bố,500 nits,macOS Sequoia,"Li-Po, 66.5 Wh",1.51 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x, Thunderbolt 4.0 (hỗ trợ USB 4, USB Type-C, DisplayPort và Power Delivery)"
318163,"Laptop HP Gaming VICTUS 15 fa1139TX - 8Y6W3PA (i5 12450H, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16990000,HP,Laptop,4.9,4080,https://www.thegioididong.com/laptop/hp-victus-15-fa1139tx-i5-8y6w3pa,2023,2025-09-17 01:13:56,Intel Core i5 Alder Lake - 12450H,8,12,2.00 GHz (Lên đến 4.40 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,HD webcam,IPS,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"3-cell, 52.5Wh",2.29 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C 3.2 (hỗ trợ DisplayPort), LAN (RJ45)"
334792,"Laptop Asus Vivobook 15 X1504VA - NJ1634W (i3 1315U, 8GB, 512GB, Full HD, Win11)",10690000,Asus,Laptop,5.0,3411,https://www.thegioididong.com/laptop/asus-vivobook-15-x1504va-i3-nj1634w,2025,2025-09-17 01:13:56,Intel Core i3 Raptor Lake - 1315U,6,8,1.20 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,8 GB,16 GB,DDR4 (1 khe 8 GB + 1 khe rời),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,,"15.6""","Chống chói Anti Glare, LED Backlit, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 42 Wh",1.7 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, USB Type-C"
338322,"Laptop Asus Vivobook S16 S3607VA - RP055WS (i5 13420H, 16GB, 512GB, WUXGA 144Hz, OfficeH24+365, Win11)",17990000,Asus,Laptop,5.0,453,https://www.thegioididong.com/laptop/asus-s3607va-i5-rp055ws,2025,2025-09-17 01:13:57,Intel Core i5 Raptor Lake - 13420H,8,12,2.10 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,24 GB,DDR5 (1 khe 8 GB onboard + 1 khe 8 GB),4800 MHz,512 GB SSD NVMe PCIe,"Full HD Webcam, Camera IR",IPS,"16""","Chống chói Anti Glare, LED Backlit, 300 nits",WUXGA (1920 x 1200),144Hz,300 nits,Windows 11 Home SL + Office Home 2024 vĩnh viễn + Microsoft 365 Basic,"4-cell Li-ion, 70 Wh",1.8 kg,Vỏ kim loại - Nhôm,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 2 x USB Type-C (Power Delivery and DisplayPort)"
