sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_speed,gpu,ram,storage,rearcam_specs,frontcam_specs,screen_size,screen_panel,screen_res,screen_rate,os,water_resistant,battery,charger,weight,material,connectivity,network,ports
328524,Máy tính bảng Xiaomi Redmi Pad SE 8.7 4G 6GB/128GB,5400000,Xiaomi,Tablet,5.0,1016,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-4g-6gb-128gb,08/2024,2025-09-24 07:19:09,MediaTek Helio G85 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52 MC2,6 GB,128 GB,8 MP,5 MP,"8.7""",IPS LCD,800 x 1340 Pixels,90 Hz,Android 14,,6650 mAh,18 W,375 g,Nhựa nguyên khối,"v5.3, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",Hỗ trợ 4G,3.5 mm
339285,Máy tính bảng OPPO Pad SE WiFi 4GB/128GB,5400000,OPPO,Tablet,5.0,1212,https://www.thegioididong.com/may-tinh-bang/oppo-pad-se-wifi-4gb-128gb,07/2025,2025-09-24 07:19:10,MediaTek Helio G100 8 nhân,2 nhân 2.2 GHz & 6 nhân 2 GHz,Mali-G57 MC2,4 GB,128 GB,5 MP,5 MP,"11.35""",IPS LCD,1200 x 2000 Pixels,90 Hz,Android 15,IPX2,9340 mAh,33 W,530 g,Khung nhựa & Mặt lưng hợp kim nhôm,"v5.0, Wi-Fi Display, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band, OTG",,Type-C
311063,Máy tính bảng Samsung Galaxy Tab S9 5G 12GB/256GB,18490000,Samsung,Tablet,5.0,381,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9-5g-256gb,07/2023,2025-09-24 07:19:10,Snapdragon 8 Gen 2 for Galaxy,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",Adreno 740,12 GB,256 GB,13 MP,12 MP,"11""",Dynamic AMOLED 2X,1600 x 2560 Pixels,120 Hz,Android 13,IP68,8400 mAh,45 W,500 g,Nhôm nguyên khối,"v5.3, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax, MIMO, Dual-band",5G,
339206,Máy tính bảng Xiaomi Redmi Pad 2 WiFi 8GB/256GB,6380000,Xiaomi,Tablet,4.9,2120,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-2-wifi-8gb-256gb,06/2025,2025-09-24 07:19:10,MediaTek Helio G100-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2 GHz,Mali-G57 MC2,8 GB,256 GB,8 MP,5 MP,"11""",IPS LCD,1600 x 2560 Pixels,90 Hz,Xiaomi HyperOS 2,,9000 mAh,18 W,519 g,Kim loại nguyên khối,"Wi-Fi 5, Dual-band, v5.3",,3.5 mm
325510,Máy tính bảng iPad Air 6 M2 13 inch WiFi 512GB,26490000,iPad (Apple),Tablet,5.0,46,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-512gb,05/2024,2025-09-24 07:19:12,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,512 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 17,,36.59 Wh,20 W,617 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",,Type-C
335275,Máy tính bảng iPad Air M3 13 inch WiFi 128GB,21590000,iPad (Apple),Tablet,5.0,393,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb,03/2025,2025-09-24 07:19:12,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 18,,36.59 Wh,20 W,616 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",,Type-C
325530,Máy tính bảng iPad Pro M4 11 inch 5G 512GB,37290000,iPad (Apple),Tablet,5.0,95,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-11-inch-wifi-cellular-512gb,05/2024,2025-09-24 07:19:12,Apple M4 9 nhân,Hãng không công bố,Apple GPU 10 nhân,8 GB,512 GB,12 MP,12 MP,"11""",Ultra Retina XDR,1668 x 2420 Pixels,120 Hz,iPadOS 17,,31.29 Wh,20 W,446 g,Nhôm nguyên khối,"v5.3, Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
339380,Máy tính bảng Samsung Galaxy Tab S10 FE WiFi 12GB/256GB,11790000,Samsung,Tablet,5.0,229,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-fe-12gb-256gb,04/2025,2025-09-24 07:19:12,Exynos 1580 8 nhân,2.9 GHz,Xclipse 540,12 GB,256 GB,13 MP,12 MP,"10.9""",TFT LCD,1440 x 2304 Pixels,90 Hz,Android 15,IP68,8000 mAh,45 W,497 g,Nhôm nguyên khối,"v5.3, Wi-Fi Direct, Wi-Fi 6, MIMO, Dual-band",,Type-C
336737,Máy tính bảng Samsung Galaxy Tab S10 FE WiFi 8GB/128GB,10590000,Samsung,Tablet,5.0,2832,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-fe,04/2025,2025-09-24 07:19:13,Exynos 1580 8 nhân,2.9 GHz,Xclipse 540,8 GB,128 GB,13 MP,12 MP,"10.9""",TFT LCD,1440 x 2304 Pixels,90 Hz,Android 15,IP68,8000 mAh,45 W,497 g,Nhôm nguyên khối,"v5.3, Wi-Fi Direct, Wi-Fi 6, MIMO, Dual-band",,Type-C
335311,Máy tính bảng iPad A16 5G 128GB,13390000,iPad (Apple),Tablet,5.0,1031,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb,03/2025,2025-09-24 07:19:13,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,128 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,60 Hz,iPadOS 18,,28.93 Wh,20 W,481 g,Nhôm nguyên khối,"Wi-Fi 6, MIMO, Dual-band, v5.3",5G,Type-C
320989,Máy tính bảng TCL Tab 10L Gen 2 WiFi 3GB/32GB,2250000,TCL,Tablet,4.9,7250,https://www.thegioididong.com/may-tinh-bang/tcl-tab-10l-gen-2,08/2023,2025-09-24 07:19:13,MediaTek MT8766,1.8 GHz,IMG PowerVR GE8300,3 GB,32 GB,2 MP,2 MP,"10.1""",IPS LCD,800 x 1280 Pixels,60 Hz,Android 13,,6000 mAh,10 W,472 g,Khung nhựa & Mặt lưng kim loại,"v5.0, Wi-Fi 802.11 a/b/g/n/ac",,3.5 mm
326644,Máy tính bảng Lenovo Tab M11 4G 4GB/128GB,6080000,Lenovo,Tablet,4.9,672,https://www.thegioididong.com/may-tinh-bang/lenovo-tab-m11-4g,06/2024,2025-09-24 07:19:13,MediaTek Helio G88 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52 MC2,4 GB,128 GB,8 MP,8 MP,"10.95""",IPS LCD,1200 x 1920 Pixels,90 Hz,Android 13,IP52,7040 mAh,10 W,465 g,Kim loại nguyên khối,"Wi-Fi 802.11 a/b/g/n/ac, Dual-band, v5.1",Hỗ trợ 4G,3.5 mm
320991,Máy tính bảng TCL Tab 11 WiFi 4GB/128GB,4220000,TCL,Tablet,4.9,2069,https://www.thegioididong.com/may-tinh-bang/tcl-tab-11,08/2023,2025-09-24 07:19:14,Helio P60T,2 GHz,Mali-G72 MP3,4 GB,128 GB,8 MP,8 MP,"10.95""",IPS LCD,1200 x 2000 Pixels,60 Hz,Android 13,,8000 mAh,18 W,462 g,Nhôm nguyên khối,"v5.0, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,Type-C
325507,Máy tính bảng iPad Air 6 M2 13 inch WiFi 256GB,21090000,iPad (Apple),Tablet,5.0,382,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-256gb,05/2024,2025-09-24 07:19:15,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 17,,36.59 Wh,20 W,617 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",,Type-C
345549,Máy tính bảng Samsung Galaxy Tab A11 4G 8GB/128GB,6490000,Samsung,Tablet,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a11-4g-8gb-128gb,09/2025,2025-09-24 07:19:15,MediaTek Helio G99,2.2 GHz,Mali-G57 MC2,8 GB,128 GB,8 MP,5 MP,"8.7""",TFT LCD,800 x 1340 Pixels,90 Hz,Android 15,IP52,5100 mAh,15 W,337 g,Nhôm nguyên khối,"Wi-Fi 5, Dual-band, v5.3",Hỗ trợ 4G,3.5 mm
325517,Máy tính bảng iPad Pro M4 13 inch WiFi 256GB,36090000,iPad (Apple),Tablet,5.0,959,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-13-inch-wifi-256gb,05/2024,2025-09-24 07:19:16,Apple M4 9 nhân,Hãng không công bố,Apple GPU 10 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Ultra Retina XDR,2064 x 2752 Pixels,120 Hz,iPadOS 17,,38.99 Wh,20 W,579 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",,Type-C
339206,Máy tính bảng Xiaomi Redmi Pad 2 WiFi 8GB/256GB,6380000,Xiaomi,Tablet,4.9,2120,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-2-wifi-8gb-256gb,06/2025,2025-09-24 07:19:17,MediaTek Helio G100-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2 GHz,Mali-G57 MC2,8 GB,256 GB,8 MP,5 MP,"11""",IPS LCD,1600 x 2560 Pixels,90 Hz,Xiaomi HyperOS 2,,9000 mAh,18 W,519 g,Kim loại nguyên khối,"Wi-Fi 5, Dual-band, v5.3",,3.5 mm
335309,Máy tính bảng iPad A16 WiFi 256GB,12190000,iPad (Apple),Tablet,5.0,1910,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-256gb,03/2025,2025-09-24 07:19:17,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,256 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,60 Hz,iPadOS 18,,28.93 Wh,20 W,477 g,Nhôm nguyên khối,"Wi-Fi 6, MIMO, Dual-band, v5.3",,Type-C
345544,Máy tính bảng Honor Pad X7 WiFi 4GB/64GB,3290000,HONOR,Tablet,,,https://www.thegioididong.com/may-tinh-bang/honor-pad-x7-wifi-4gb-64gb,09/2025,2025-09-24 07:19:17,,,,,,,,,,,,,,,,,,,,
335271,Máy tính bảng iPad Air M3 11 inch 5G 128GB,20390000,iPad (Apple),Tablet,5.0,210,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb,03/2025,2025-09-24 07:19:17,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,460 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
340147,Máy tính bảng Masstel Tab 11 Ultra 4G 8GB/256GB,5090000,Masstel,Tablet,4.9,44,https://www.thegioididong.com/may-tinh-bang/masstel-tab-11-ultra-8gb-256gb,06/2025,2025-09-24 07:19:18,Unisoc T606 8 nhân,1.6 GHz,Mali-G57,8 GB,256 GB,13 MP,5 MP,"10.95""",IPS LCD,1200 x 1920 Pixels,60 Hz,Android 15,,8000 mAh,18 W,500 g,Khung nhựa & Mặt lưng nhôm,"OTG, Có",Hỗ trợ 4G,Type-C
335279,Máy tính bảng iPad Air M3 13 inch 5G 128GB,24590000,iPad (Apple),Tablet,5.0,62,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb,03/2025,2025-09-24 07:19:18,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 18,,36.59 Wh,20 W,617 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
334529,Máy tính bảng Xiaomi Pad 7 WiFi 8GB/128GB,10300000,Xiaomi,Tablet,5.0,325,https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-7,03/2025,2025-09-24 07:19:18,Snapdragon 7+ Gen 3 8 nhân,2.8 GHz,Andreno 732,8 GB,128 GB,13 MP,8 MP,"11.2""",IPS LCD,2136 x 3200 Pixels,144 Hz,Xiaomi HyperOS 2,,8850 mAh,45 W,500 g,Nhôm nguyên khối,"v5.4, Wi-Fi Direct, Wi-Fi 6E, Wi-Fi 6, Dual-band",,Type-C
335268,Máy tính bảng iPad Air M3 11 inch WiFi 256GB,18990000,iPad (Apple),Tablet,5.0,916,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-wifi-256gb,03/2025,2025-09-24 07:19:18,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,256 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,460 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",,Type-C
343061,Máy tính bảng Samsung Galaxy Tab S10 Lite 5G 6GB/128GB,10490000,Samsung,Tablet,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-lite-5g-6gb-128gb,09/2025,2025-09-24 07:19:18,,,,,,,,,,,,,,,,,,,,
333481,Máy tính bảng Samsung Galaxy Tab A9+ WiFi 8GB/128GB,6870000,Samsung,Tablet,4.9,4883,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-plus-wifi-8gb-128gb,12/2024,2025-09-24 07:19:19,Snapdragon 695,2.2 GHz,Adreno 619,8 GB,128 GB,8 MP,5 MP,"11""",TFT LCD,1200 x 1920 Pixels,90 Hz,Android 14,,7040 mAh,15 W,480 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band, v5.1",,3.5 mm
335310,Máy tính bảng iPad A16 WiFi 512GB,17490000,iPad (Apple),Tablet,5.0,38,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-512gb,03/2025,2025-09-24 07:19:20,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,512 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,477 g,Nhôm nguyên khối,"Wi-Fi 6, MIMO, Dual-band, v5.3",,Type-C
344722,Máy tính bảng Samsung Galaxy Tab S11 5G 12GB/256GB,25990000,Samsung,Tablet,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s11-5g-12gb-256gb,09/2025,2025-09-24 07:19:20,,,,,,,,,,,,,,,,,,,,
331233,Máy tính bảng iPad mini 7 5G 256GB,19890000,iPad (Apple),Tablet,5.0,213,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g-256gb,10/2024,2025-09-24 07:19:20,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 5 nhân,8 GB,256 GB,12 MP,12 MP,"8.3""",LED-backlit IPS LCD,1488 x 2266 Pixels,,iPadOS 18,,19.3 Wh,20 W,297 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, iBeacon, Dual-band, v5.3",5G,
335313,Máy tính bảng iPad A16 5G 512GB,21390000,iPad (Apple),Tablet,5.0,24,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-512gb,03/2025,2025-09-24 07:19:21,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,512 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,60 Hz,iPadOS 18,,28.93 Wh,20 W,481 g,Nhôm nguyên khối,"Wi-Fi 6, MIMO, Dual-band, v5.3",5G,Type-C
317621,Máy tính bảng Samsung Galaxy Tab A9 4G 4GB/64GB,5400000,Samsung,Tablet,4.9,29304,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-4g,10/2023,2025-09-24 07:19:21,MediaTek Helio G99,2.2 GHz,Mali-G57 MC2,4 GB,64 GB,8 MP,2 MP,"8.7""",TFT LCD,800 x 1340 Pixels,60 Hz,Android 13,,5100 mAh,15 W,333 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band, v5.3",Hỗ trợ 4G,3.5 mm
325524,Máy tính bảng iPad Air 6 M2 11 inch 5G 1TB,28390000,iPad (Apple),Tablet,5.0,20,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-11-inch-wifi-cellular-1tb,05/2024,2025-09-24 07:19:22,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,1 TB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 17,,28.93 Wh,20 W,462 g,Nhôm nguyên khối,"v5.3, Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
322131,Máy tính bảng Samsung Galaxy Tab S10+ 5G 12GB/256GB,24470000,Samsung,Tablet,5.0,610,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-plus-5g,10/2024,2025-09-24 07:19:23,MediaTek Dimensity 9300+ 8 nhân,3.4 GHz,ARM Immortalis G720,12 GB,256 GB,Chính 13 MP & Phụ 8 MP,12 MP,"12.4""",Dynamic AMOLED 2X,1752 x 2800 Pixels,120 Hz,Android 14,IP68,10090 mAh,45 W,571 g,Nhôm nguyên khối,"v5.3, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
334527,Máy tính bảng Xiaomi Pad 7 Pro WiFi 12GB/512GB,15700000,Xiaomi,Tablet,5.0,577,https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-7-pro-12gb-512gb,03/2025,2025-09-24 07:19:23,Snapdragon 8s Gen 3 8 nhân,3 GHz,Andreno 735,12 GB,512 GB,50 MP,32 MP,"11.2""",IPS LCD,2136 x 3200 Pixels,144 Hz,Xiaomi HyperOS 2,,8850 mAh,67 W,500 g,Nhôm nguyên khối,"v5.4, Wi-Fi Direct, Wi-Fi 7, Wi-Fi 6E, Wi-Fi 6, Dual-band",,Type-C
328521,Máy tính bảng Xiaomi Redmi Pad SE 8.7 WiFi 4GB/128GB,3920000,Xiaomi,Tablet,5.0,935,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-wifi-4gb-128gb,08/2024,2025-09-24 07:19:23,MediaTek Helio G85 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52 MC2,4 GB,128 GB,8 MP,5 MP,"8.7""",IPS LCD,800 x 1340 Pixels,90 Hz,Android 14,,6650 mAh,18 W,375 g,Nhựa nguyên khối,"v5.3, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
332555,Máy tính bảng OPPO Pad 3 Pro 12GB/256GB,15590000,OPPO,Tablet,5.0,138,https://www.thegioididong.com/may-tinh-bang/oppo-pad-3-pro,12/2024,2025-09-24 07:19:23,Snapdragon 8 Gen 3 8 nhân,3.4 GHz,Adreno 750,12 GB,256 GB,13 MP,8 MP,"12.1""",LTPS LCD,2120 x 3000 Pixels,144 Hz,Android 14,IPX2,9510 mAh,67 W,586 g,Kim loại nguyên khối,"v5.4, OTG, Wi-Fi 802.11 a/b/g/n, Wi-Fi 7, Wi-Fi 6, Wi-Fi 5, Dual-band, 6 GHz",,Type-C
335271,Máy tính bảng iPad Air M3 11 inch 5G 128GB,20390000,iPad (Apple),Tablet,5.0,210,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb,03/2025,2025-09-24 07:19:24,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,460 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
343062,Máy tính bảng Samsung Galaxy Tab S10 Lite WiFi 6GB/128GB,8990000,Samsung,Tablet,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-lite-wifi-6gb-128gb,09/2025,2025-09-24 07:19:24,,,,,,,,,,,,,,,,,,,,
325534,Máy tính bảng iPad Pro M4 13 inch 5G 256GB,40590000,iPad (Apple),Tablet,5.0,299,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-13-inch-wifi-cellular-256gb,05/2024,2025-09-24 07:19:25,Apple M4 9 nhân,Hãng không công bố,Apple GPU 10 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Ultra Retina XDR,2064 x 2752 Pixels,120 Hz,iPadOS 17,,38.99 Wh,20 W,582 g,Nhôm nguyên khối,"v5.3, Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
335276,Máy tính bảng iPad Air M3 13 inch WiFi 256GB,24390000,iPad (Apple),Tablet,5.0,247,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-256gb,03/2025,2025-09-24 07:19:27,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 18,,36.59 Wh,20 W,616 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",,Type-C
331229,Máy tính bảng iPad mini 7 WiFi 128GB,13590000,iPad (Apple),Tablet,4.9,3956,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi,10/2024,2025-09-24 07:19:27,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 5 nhân,8 GB,128 GB,12 MP,12 MP,"8.3""",LED-backlit IPS LCD,1488 x 2266 Pixels,,iPadOS 18,,19.3 Wh,20 W,293 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, iBeacon, Dual-band, v5.3",,
334529,Máy tính bảng Xiaomi Pad 7 WiFi 8GB/128GB,10300000,Xiaomi,Tablet,5.0,325,https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-7,03/2025,2025-09-24 07:19:28,Snapdragon 7+ Gen 3 8 nhân,2.8 GHz,Andreno 732,8 GB,128 GB,13 MP,8 MP,"11.2""",IPS LCD,2136 x 3200 Pixels,144 Hz,Xiaomi HyperOS 2,,8850 mAh,45 W,500 g,Nhôm nguyên khối,"v5.4, Wi-Fi Direct, Wi-Fi 6E, Wi-Fi 6, Dual-band",,Type-C
325510,Máy tính bảng iPad Air 6 M2 13 inch WiFi 512GB,26490000,iPad (Apple),Tablet,5.0,46,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-512gb,05/2024,2025-09-24 07:19:30,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,512 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 17,,36.59 Wh,20 W,617 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",,Type-C
331232,Máy tính bảng iPad mini 7 5G 128GB,17490000,iPad (Apple),Tablet,4.9,484,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g,10/2024,2025-09-24 07:19:30,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 5 nhân,8 GB,128 GB,12 MP,12 MP,"8.3""",LED-backlit IPS LCD,1488 x 2266 Pixels,,iPadOS 18,,19.3 Wh,20 W,297 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, iBeacon, Dual-band, v5.3",5G,
335275,Máy tính bảng iPad Air M3 13 inch WiFi 128GB,21590000,iPad (Apple),Tablet,5.0,393,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-128gb,03/2025,2025-09-24 07:19:31,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 18,,36.59 Wh,20 W,616 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",,Type-C
328522,Máy tính bảng Xiaomi Redmi Pad SE 8.7 WiFi 6GB/128GB,4610000,Xiaomi,Tablet,4.9,2677,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-wifi-6gb-128gb,08/2024,2025-09-24 07:19:32,MediaTek Helio G85 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52 MC2,6 GB,128 GB,8 MP,5 MP,"8.7""",IPS LCD,800 x 1340 Pixels,90 Hz,Android 14,,6650 mAh,18 W,375 g,Nhựa nguyên khối,"v5.3, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
335310,Máy tính bảng iPad A16 WiFi 512GB,17490000,iPad (Apple),Tablet,5.0,38,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-512gb,03/2025,2025-09-24 07:19:33,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,512 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,477 g,Nhôm nguyên khối,"Wi-Fi 6, MIMO, Dual-band, v5.3",,Type-C
325507,Máy tính bảng iPad Air 6 M2 13 inch WiFi 256GB,21090000,iPad (Apple),Tablet,5.0,382,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-256gb,05/2024,2025-09-24 07:19:33,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 17,,36.59 Wh,20 W,617 g,Nhôm nguyên khối,"Wi-Fi 6E, MIMO, Dual-band, v5.3",,Type-C
315607,Máy tính bảng Xiaomi Redmi Pad SE WiFi 4GB/128GB,4410000,Xiaomi,Tablet,4.9,26899,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-se-4gb,09/2023,2025-09-24 07:19:34,Snapdragon 680 8 nhân,2.4 GHz,Adreno 610,4 GB,128 GB,8 MP,5 MP,"11""",IPS LCD,1200 x 1920 Pixels,90 Hz,Android 13,,8000 mAh,10 W,478 g,Kim loại nguyên khối,"v5.0, Wi-Fi 802.11 a/b/g/n/ac, Dual-band, OTG",,3.5 mm
325523,Máy tính bảng iPad Air 6 M2 11 inch 5G 512GB,24790000,iPad (Apple),Tablet,5.0,105,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-11-inch-wifi-cellular-512gb,05/2024,2025-09-24 07:19:37,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,512 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 17,,28.93 Wh,20 W,462 g,Nhôm nguyên khối,"v5.3, Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
