sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_speed,gpu,ram,storage,rearcam_specs,frontcam_specs,screen_type,screen_size,screen_panel,screen_res,screen_rate,screen_nits,os,water_resistant,battery,charger,weight,material,connectivity,network,ports
336618,Điện thoại realme 14T 5G 12GB/256GB,8830000,realme,Smartphone,5.0,3620,https://www.thegioididong.com/dtdd/realme-14t-5g,05/2025,2025-09-17 01:13:49,MediaTek Dimensity 6300 5G 8 nhân,2.4 GHz,Mali-G57 MC2,12 GB,256 GB,Chính 50 MP & Phụ 2 MP,16 MP,Kính cường lực,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,2000 nits,Android 15,"IP66, IP68, IP69",6000 mAh,45 W,196 g,Khung & Mặt lưng nhựa,"OTG, NFC, v5.3, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
335917,Điện thoại Xiaomi Redmi A5 3GB/64GB,2740000,Xiaomi,Smartphone,4.9,35774,https://www.thegioididong.com/dtdd/xiaomi-redmi-a5-3gb-64gb,04/2025,2025-09-17 01:13:49,Unisoc T7250 8 nhân,2 nhân 1.8 GHz & 6 nhân 1.6 GHz,Mali-G57,3 GB,64 GB,Chính 32 MP & Phụ QVGA,8 MP,Hãng không công bố,"6.88 """,IPS LCD,HD+ (720 x 1640 Pixels),120 Hz,450 nits,Android 15,,5200 mAh,15 W,193 g,Khung & Mặt lưng nhựa,"OTG, v5.2, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
329959,Điện thoại vivo V40 Lite 8GB/256GB,8040000,vivo,Smartphone,4.9,37637,https://www.thegioididong.com/dtdd/vivo-v40-lite-8gb-256gb,10/2024,2025-09-17 01:13:49,Snapdragon 685 8 nhân,2.8 GHz,Adreno 610,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,32 MP,Kính cường lực AGC DT-Star2 Plus,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1800 nits,Android 14,IP64,5000 mAh,80 W,188 g,Khung & Mặt lưng nhựa,"OTG, NFC, v5.0, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,Type-C
327189,Điện thoại OPPO Reno12 F 5G 8GB/256GB,9120000,OPPO,Smartphone,4.9,5816,https://www.thegioididong.com/dtdd/oppo-reno12-f-5g-8gb-256gb,07/2024,2025-09-17 01:13:49,MediaTek Dimensity 6300 5G 8 nhân,2 nhân 2.4 GHz & 6 nhân 2 GHz,Mali-G57 MC2,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1200 nits,Android 14,IP64,5000 mAh,45 W,187 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"OTG, NFC, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.3",Hỗ trợ 5G,Type-C
334938,Điện thoại OPPO Find N5 5G 16GB/512GB,44180000,OPPO,Smartphone,5.0,289,https://www.thegioididong.com/dtdd/oppo-find-n5,04/2025,2025-09-17 01:13:49,Qualcomm Snapdragon 8 Elite 8 nhân,4.32 GHz,Adreno 830,16 GB,512 GB,"Chính 50 MP & Phụ 50 MP, 8 MP",8 MP,Chính Ultra Thin Glass & Phụ Kính siêu mỏng Nanocrystal,"Chính 8.12"" & Phụ 6.62""",LTPO AMOLED,Chính QXGA+ (2248 x 2480 Pixels) & Phụ FHD+ (1140x 2616 Pixels),120 Hz,Chính 1400 nits & Phụ 1600 nits,Android 15,"IPX6, IPX8, IPX9",5600 mAh,80 W,229 g,Khung nhôm & Mặt lưng sợi thuỷ tinh,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi 802.11 a/b/g/n, Wi-Fi 7, Wi-Fi 6, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), OTG, NFC, Hồng ngoại, v5.4",Hỗ trợ 5G,Type-C
335925,Điện thoại Samsung Galaxy S25 Edge 5G 12GB/256GB,22690000,Samsung,Smartphone,5.0,521,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-edge-5g,05/2025,2025-09-17 01:13:50,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,256 GB,Chính 200 MP & Phụ 12 MP,12 MP,Kính cường lực Corning Gorilla Glass Ceramic 2,"6.7""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,2600 nits,Android 15,IP68,3900 mAh,25 W,163 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4, NFC",Hỗ trợ 5G,Type-C
305659,Điện thoại iPhone 15 Pro Max 512GB,0,iPhone (Apple),Smartphone,4.9,21077,https://www.thegioididong.com/dtdd/iphone-15-pro-max-512gb,09/2023,2025-09-17 01:13:50,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 6 nhân,8 GB,512 GB,"Chính 48 MP & Phụ 12 MP, 12 MP",12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),120 Hz,2000 nits,iOS 17,IP68,4422 mAh,20 W,221 g,Khung Titan & Mặt lưng kính cường lực,"v5.3, Wi-Fi MIMO, Wi-Fi 802.11 a/b/g/n/ac/ax, 6 GHz, NFC",Hỗ trợ 5G,Type-C
334932,Điện thoại Samsung Galaxy A56 5G 12GB/256GB,11280000,Samsung,Smartphone,4.9,34049,https://www.thegioididong.com/dtdd/samsung-galaxy-a56,03/2025,2025-09-17 01:13:50,Exynos 1580 8 nhân,2.9 GHz,AMD Ariel 2WGP-1RB 1.3 GHz,12 GB,256 GB,"Chính 50 MP & Phụ 12 MP, 5 MP",12 MP,Kính cường lực Corning Gorilla Glass Victus+,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,1200 nits,Android 15,IP67,5000 mAh,45 W,198 g,Khung kim loại & Mặt lưng kính,"NFC, v5.3, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
338737,Điện thoại Samsung Galaxy Z Flip7 5G 12GB/512GB,30990000,Samsung,Smartphone,5.0,85,https://www.thegioididong.com/dtdd/samsung-galaxy-z-flip7-512gb,07/2025,2025-09-17 01:13:50,Exynos 2500 10 nhân,3.3 GHz,Xclipse 950,12 GB,512 GB,Chính 50 MP & Phụ 12 MP,10 MP,Kính cường lực Corning Gorilla Glass Victus 2,"Chính 6.9"" & Phụ 4.1""","Chính Dynamic AMOLED 2X, Phụ Super AMOLED",Chính Full HD+ (1080 x 2520 Pixels) & Phụ 948 x 1048 Pixels,120 Hz,2600 nits,Android 16,IP48,4300 mAh,25 W,188 g,Khung nhôm & Mặt lưng kính cường lực,"OTG, NFC, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Display, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4",Hỗ trợ 5G,Type-C
329141,Điện thoại iPhone 16 Plus 512GB,31290000,iPhone (Apple),Smartphone,5.0,394,https://www.thegioididong.com/dtdd/iphone-16-plus-512gb,09/2024,2025-09-17 01:13:50,Apple A18 6 nhân,Hãng không công bố,Apple GPU 5 nhân,8 GB,512 GB,Chính 48 MP & Phụ 12 MP,12 MP,Kính cường lực Ceramic Shield,"6.7""",OLED,Super Retina XDR (1290 x 2796 Pixels),60 Hz,2000 nits,iOS 18,IP68,27 giờ,20 W,199 g,Khung nhôm & Mặt lưng kính cường lực,"NFC, v5.3, Wi-Fi MIMO, Wi-Fi 7",Hỗ trợ 5G,Type-C
336703,Điện thoại vivo V50 Lite 5G 12GB/256GB,10800000,vivo,Smartphone,5.0,2070,https://www.thegioididong.com/dtdd/vivo-v50-lite-5g-12gb-256gb,05/2025,2025-09-17 01:13:51,MediaTek Dimensity 6300 5G 8 nhân,2 nhân 2.4 GHz & 6 nhân 2 GHz,Mali-G57,12 GB,256 GB,Chính 50 MP & Phụ 8 MP,32 MP,Kính cường lực Shield,"6.77""",AMOLED,Full HD+ (1080 x 2392 Pixels),120 Hz,1800 nits,Android 15,IP65,6500 mAh,90 W,197 g,Khung & Mặt lưng nhựa,"OTG, NFC, v5.4, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
333147,Điện thoại Xiaomi Redmi Note 14 8GB/128GB,5400000,Xiaomi,Smartphone,4.9,142344,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-8gb-128gb,01/2025,2025-09-17 01:13:51,MediaTek Helio G99-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2.0 GHz,Mali-G57 MC2,8 GB,128 GB,"Chính 108 MP & Phụ 2 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass 5,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1800 nits,Xiaomi HyperOS (Android 14),IP54,5500 mAh,33 W,196.5 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.3, NFC",Hỗ trợ 4G,"Type-C, 3.5 mm"
335176,Điện thoại Samsung Galaxy A56 5G 8GB/256GB,10290000,Samsung,Smartphone,4.9,53819,https://www.thegioididong.com/dtdd/samsung-galaxy-a56-8gb-256gb,03/2025,2025-09-17 01:13:51,Exynos 1580 8 nhân,2.9 GHz,AMD Ariel 2WGP-1RB 1.3 GHz,8 GB,256 GB,"Chính 50 MP & Phụ 12 MP, 5 MP",12 MP,Kính cường lực Corning Gorilla Glass Victus+,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),120 Hz,1200 nits,Android 15,IP67,5000 mAh,45 W,198 g,Khung kim loại & Mặt lưng kính,"NFC, v5.3, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
331206,Điện thoại Samsung Galaxy A16 8GB/256GB,5240000,Samsung,Smartphone,4.9,43321,https://www.thegioididong.com/dtdd/samsung-galaxy-a16,11/2024,2025-09-17 01:13:51,MediaTek Helio G99,2.2 GHz,Mali-G57,8 GB,256 GB,"Chính 50 MP & Phụ 5 MP, 2 MP",13 MP,Kính cường lực,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),90 Hz,800 nits,Android 14,IP54,5000 mAh,25 W,192 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.3, NFC",Hỗ trợ 4G,Type-C
335227,Điện thoại vivo Y04 4GB/64GB,2940000,vivo,Smartphone,5.0,2780,https://www.thegioididong.com/dtdd/vivo-y04-64gb,04/2025,2025-09-17 01:13:51,Unisoc T7225 8 nhân,1.8 GHz,Mali-G52,4 GB,64 GB,Chính 13 MP & Phụ 0.08 MP,5 MP,Kính cường lực,"6.74""",IPS LCD,HD+ (720 x 1600 Pixels),90 Hz,570 nits,Android 14,IP64,5500 mAh,15 W,199 g,Khung & Mặt lưng nhựa,"OTG, v5.2, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
323567,Điện thoại vivo V30e 5G 8GB/256GB,9320000,vivo,Smartphone,4.9,8726,https://www.thegioididong.com/dtdd/vivo-v30e-8gb,05/2024,2025-09-17 01:13:51,Snapdragon 6 Gen 1 8 nhân,4 nhân 2.2 GHz & 4 nhân 1.8 GHz,Adreno 710,8 GB,256 GB,Chính 50 MP & Phụ 8 MP,32 MP,Kính cường lực Schott Xensation UP,"6.78""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1300 nits,Android 14,IP64,5500 mAh,44 W,188 g,Khung nhựa & Mặt lưng kính (Màu nâu) - nhựa (Màu trắng),"OTG, NFC, Wi-Fi hotspot, Wi-Fi Direct, Dual-band (2.4 GHz/5 GHz), v5.1",Hỗ trợ 5G,Type-C
326023,Điện thoại vivo Y28 8GB/256GB,6380000,vivo,Smartphone,4.9,22909,https://www.thegioididong.com/dtdd/vivo-y28-256gb,06/2024,2025-09-17 01:13:52,MediaTek Helio G85,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52,8 GB,256 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực CSG,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),90 Hz,1000 nits,Android 14,IP64,6000 mAh,44 W,199 g,Khung & Mặt lưng nhựa,"OTG, v5.0, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
339245,Điện thoại HONOR 400 Lite 12GB/256GB,8830000,HONOR,Smartphone,4.9,3043,https://www.thegioididong.com/dtdd/honor-400-lite,06/2025,2025-09-17 01:13:52,MediaTek Dimensity 7025-Ultra 5G 8 nhân,2 nhân 2.5 GHz & 6 nhân 2 GHz,IMG BXM-8-256,12 GB,256 GB,Chính 108 MP & Phụ 5 MP,16 MP,Kính cường lực,"6.7""",AMOLED,Full HD+ (1080 x 2412 Pixels),120 Hz,3500 nits,Android 15,IP65,5230 mAh,35 W,171 g,Khung kim loại & Mặt lưng nhựa,"OTG, NFC, Hồng ngoại, v5.3, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
311354,Điện thoại OPPO A58 8GB/128GB,5290000,OPPO,Smartphone,4.9,124994,https://www.thegioididong.com/dtdd/oppo-a58-4g,08/2023,2025-09-17 01:13:52,MediaTek Helio G85,2.0 GHz,Mali-G52 MP2,8 GB,128 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực Panda,"6.72""",LTPS LCD,Full HD+ (1080 x 2412 Pixels),60 Hz,680 nits,Android 13,IP54,5000 mAh,33 W,192 g,Khung hợp kim & Mặt lưng thuỷ tinh hữu cơ,"OTG, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.3",Hỗ trợ 4G,"Type-C, 3.5 mm"
338737,Điện thoại Samsung Galaxy Z Flip7 5G 12GB/512GB,30990000,Samsung,Smartphone,5.0,85,https://www.thegioididong.com/dtdd/samsung-galaxy-z-flip7-512gb,07/2025,2025-09-17 01:13:52,Exynos 2500 10 nhân,3.3 GHz,Xclipse 950,12 GB,512 GB,Chính 50 MP & Phụ 12 MP,10 MP,Kính cường lực Corning Gorilla Glass Victus 2,"Chính 6.9"" & Phụ 4.1""","Chính Dynamic AMOLED 2X, Phụ Super AMOLED",Chính Full HD+ (1080 x 2520 Pixels) & Phụ 948 x 1048 Pixels,120 Hz,2600 nits,Android 16,IP48,4300 mAh,25 W,188 g,Khung nhôm & Mặt lưng kính cường lực,"OTG, NFC, Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Display, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4",Hỗ trợ 5G,Type-C
332235,Điện thoại realme C75 8GB/256GB,5380000,realme,Smartphone,4.9,14961,https://www.thegioididong.com/dtdd/realme-c75-8gb-256gb,11/2024,2025-09-17 01:13:52,MediaTek Helio G92 Max 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Adreno 640,8 GB,256 GB,Chính 50 MP & Cảm biến Flicker,8 MP,Kính cường lực ArmorShell,"6.72""",IPS LCD,Full HD+ (1080 x 2400 Pixels),90 Hz,690 nits,Android 14,IP69,6000 mAh,45 W,196 g,Khung kim loại & Mặt lưng kính,"OTG, v5.0, Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,Type-C
339180,Điện thoại vivo Y39 5G 8GB/128GB,7360000,vivo,Smartphone,4.9,10255,https://www.thegioididong.com/dtdd/vivo-y39-5g,06/2025,2025-09-17 01:13:52,Snapdragon 4 Gen 2 8 nhân,2 nhân 2.2 GHz & 6 nhân 1.95 GHz,Adreno 610,8 GB,128 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực Shield,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),120 Hz,1000 nits,Android 15,IP64,6500 mAh,44 W,206 g,Khung & Mặt lưng nhựa,"OTG, NFC, v5.1, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
333364,Điện thoại Samsung Galaxy S25 5G 12GB/512GB,21190000,Samsung,Smartphone,5.0,333,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-512gb,01/2025,2025-09-17 01:13:52,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,512 GB,"Chính 50 MP & Phụ 12 MP, 10 MP",12 MP,Kính cường lực Corning Gorilla Glass Victus 2,"6.2""",Dynamic AMOLED 2X,Full HD+ (1080 x 2340 Pixels),120 Hz,2600 nits,Android 15,IP68,4000 mAh,25 W,162 g,Khung nhôm & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4, NFC",Hỗ trợ 5G,Type-C
333148,Điện thoại Xiaomi Redmi Note 14 8GB/256GB,6180000,Xiaomi,Smartphone,4.9,73599,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-8gb-256gb,01/2025,2025-09-17 01:13:52,MediaTek Helio G99-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2.0 GHz,Mali-G57 MC2,8 GB,256 GB,"Chính 108 MP & Phụ 2 MP, 2 MP",20 MP,Kính cường lực Corning Gorilla Glass 5,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1800 nits,Xiaomi HyperOS (Android 14),IP54,5500 mAh,33 W,196.5 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.3, NFC",Hỗ trợ 4G,"Type-C, 3.5 mm"
333351,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/512GB,29380000,Samsung,Smartphone,5.0,4168,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra-512gb,01/2025,2025-09-17 01:13:52,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,512 GB,"Chính 200 MP & Phụ 50 MP, 50 MP, 10 MP",12 MP,Kính cường lực Corning Gorilla Armor 2,"6.9""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,2600 nits,Android 15,IP68,5000 mAh,45 W,218 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4, NFC",Hỗ trợ 5G,Type-C
327189,Điện thoại OPPO Reno12 F 5G 8GB/256GB,9120000,OPPO,Smartphone,4.9,5816,https://www.thegioididong.com/dtdd/oppo-reno12-f-5g-8gb-256gb,07/2024,2025-09-17 01:13:53,MediaTek Dimensity 6300 5G 8 nhân,2 nhân 2.4 GHz & 6 nhân 2 GHz,Mali-G57 MC2,8 GB,256 GB,"Chính 50 MP & Phụ 8 MP, 2 MP",32 MP,Kính cường lực AGC DT-Star2,"6.67""",AMOLED,Full HD+ (1080 x 2400 Pixels),120 Hz,1200 nits,Android 14,IP64,5000 mAh,45 W,187 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"OTG, NFC, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.3",Hỗ trợ 5G,Type-C
328449,Điện thoại OPPO A3x 4GB/64GB,3130000,OPPO,Smartphone,4.9,170611,https://www.thegioididong.com/dtdd/oppo-a3x-4gb-64gb,08/2024,2025-09-17 01:13:53,Snapdragon 6s Gen 1 8 nhân,4 nhân 2.1 GHz & 4 nhân 2.0 GHz,Adreno 610,4 GB,64 GB,Chính 8 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 14,IP54,5100 mAh,45 W,186 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"OTG, v5.0, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
331204,Điện thoại Samsung Galaxy A16 5G 8GB/256GB,6520000,Samsung,Smartphone,4.9,114994,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-5g,11/2024,2025-09-17 01:13:53,MediaTek Dimensity 6300 5G 8 nhân,2.4 GHz,Mali-G57,8 GB,256 GB,"Chính 50 MP & Phụ 5 MP, 2 MP",13 MP,Kính cường lực,"6.7""",Super AMOLED,Full HD+ (1080 x 2340 Pixels),90 Hz,800 nits,Android 14,IP54,5000 mAh,25 W,192 g,Khung & Mặt lưng nhựa,"Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz), v5.3, NFC",Hỗ trợ 5G,Type-C
323543,Điện thoại OPPO A60 8GB/128GB,5400000,OPPO,Smartphone,4.9,296390,https://www.thegioididong.com/dtdd/oppo-a60-128gb,04/2024,2025-09-17 01:13:53,Snapdragon 680,2.4 GHz,Adreno 610,8 GB,128 GB,Chính 50 MP & Phụ 2 MP,8 MP,Kính cường lực KK6,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,950 nits,Android 14,IP54,5000 mAh,45 W,186 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"OTG, v5.0, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
337741,Điện thoại realme C71 4GB/128GB,3920000,realme,Smartphone,4.9,11328,https://www.thegioididong.com/dtdd/realme-c71,06/2025,2025-09-17 01:13:53,Unisoc T7250 8 nhân,1.8 GHz,Mali-G57 MP1,4 GB,128 GB,Chính 50 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.67""",TFT LCD,HD+ (720 x 1604 Pixels),120 Hz,725 nits,Android 15,IP64,6300 mAh,45 W,196 g,Khung nhôm & Mặt lưng nhựa,"OTG, NFC, Wi-Fi hotspot, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz), v5.2",Hỗ trợ 4G,"Type-C, 3.5 mm"
335925,Điện thoại Samsung Galaxy S25 Edge 5G 12GB/256GB,22690000,Samsung,Smartphone,5.0,521,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-edge-5g,05/2025,2025-09-17 01:13:53,Qualcomm Snapdragon 8 Elite For Galaxy 8 nhân,4.47 GHz,Adreno 830,12 GB,256 GB,Chính 200 MP & Phụ 12 MP,12 MP,Kính cường lực Corning Gorilla Glass Ceramic 2,"6.7""",Dynamic AMOLED 2X,2K+ (1440 x 3120 Pixels),120 Hz,2600 nits,Android 15,IP68,3900 mAh,25 W,163 g,Khung Titan & Mặt lưng kính cường lực,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 7, Dual-band (2.4 GHz/5 GHz), 6 GHz, v5.4, NFC",Hỗ trợ 5G,Type-C
328454,Điện thoại OPPO A3 8GB/128GB,5200000,OPPO,Smartphone,4.9,46729,https://www.thegioididong.com/dtdd/oppo-a3-8gb-128gb,08/2024,2025-09-17 01:13:54,Snapdragon 6s Gen 1 8 nhân,4 nhân 2.1 GHz & 4 nhân 2.0 GHz,Adreno 610,8 GB,128 GB,Chính 50 MP & Cảm biến Flicker,5 MP,Kính cường lực Panda,"6.67""",IPS LCD,HD+ (720 x 1604 Pixels),90 Hz,1000 nits,Android 14,IP54,5100 mAh,45 W,186 g,Khung nhựa & Mặt lưng thuỷ tinh hữu cơ,"OTG, v5.0, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
338918,Điện thoại vivo Y19s Pro 8GB/128GB,5400000,vivo,Smartphone,4.9,11483,https://www.thegioididong.com/dtdd/vivo-y19s-pro-8gb,06/2025,2025-09-17 01:13:54,Unisoc Tiger T612,1.8 GHz,Mali-G57,8 GB,128 GB,Chính 50 MP & Phụ 0.08 MP,5 MP,Kính cường lực,"6.68 """,IPS LCD,HD+ (720 x 1608 Pixels),90 Hz,1000 nits,Android 15,IP64,6000 mAh,44 W,200 g,Khung & Mặt lưng nhựa,"OTG, NFC, v5.2, Wi-Fi hotspot, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 4G,"Type-C, 3.5 mm"
317981,Điện thoại OPPO Find N3 Flip 5G 12GB/256GB Hồng,13990000,OPPO,Smartphone,4.9,2292,https://www.thegioididong.com/dtdd/oppo-find-n3-flip-hong,10/2023,2025-09-17 01:13:54,MediaTek Dimensity 9200 5G 8 nhân,"1 nhân 3.05 GHz, 3 nhân 2.85 GHz & 4 nhân 1.8 GHz",Immortalis-G715 MC11,12 GB,256 GB,"Chính 50 MP & Phụ 48 MP, 32 MP",32 MP,Chính Kính siêu mỏng Schott UTG & Phụ Corning Gorilla Glass 7,"Chính 6.8"" & Phụ 3.26""",AMOLED,Chính FHD+ (1080 x 2520 Pixels) & Phụ SD (382 x 720 Pixels),120 Hz60 Hz,Chính 1600 nits & Phụ 900 nits,Android 13,IPX4,4300 mAh,44 W,198 g,Khung nhôm & Mặt lưng kính cường lực Gorilla Glass 7,"OTG, NFC, v5.3, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax, Wi-Fi 6, Dual-band (2.4 GHz/5 GHz)",Hỗ trợ 5G,Type-C
322789,Điện thoại Samsung Galaxy S24 FE 5G 8GB/128GB,11490000,Samsung,Smartphone,4.9,6280,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-fe,09/2024,2025-09-17 01:13:54,Exynos 2400e 8 nhân,3.1 GHz,Xclipse 940,8 GB,128 GB,"Chính 50 MP & Phụ 12 MP, 8 MP",10 MP,Kính cường lực Corning Gorilla Glass Victus+,"6.7""",Dynamic AMOLED 2X,Full HD+ (1080 x 2340 Pixels),120 Hz,1900 nits,Android 14,IP68,4700 mAh,25 W,213 g,Khung kim loại & Mặt lưng kính,"Wi-Fi MIMO, Wi-Fi hotspot, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax, Dual-band (2.4 GHz/5 GHz), 6 GHz, NFC, v5.3",Hỗ trợ 5G,Type-C
