id,name,price,brand,category,chipset,ram,storage,screen_size,screen_tech,screen_resolution,screen_frequency,operating_system,battery,rating,reviews_count,url,created_at,updated_at
336625,Điện thoại realme 14 5G 8GB/256GB,9020000,realme,Smartphone,,,,,,,,,,5.0,530,https://www.thegioididong.com/dtdd/realme-14-5g-8gb,05/2025,2025-08-31 18:48:47
328453,Điện thoại OPPO A3 6GB/128GB,4900000,OPPO,Smartphone,,,,,,,,,,4.9,5128,https://www.thegioididong.com/dtdd/oppo-a3-6gb-128gb,08/2024,2025-08-31 18:48:48
335792,Điện thoại HONOR X8c 8GB/256GB,6500000,HONOR,Smartphone,,,,,,,,,,4.9,3344,https://www.thegioididong.com/dtdd/honor-x8c,04/2025,2025-08-31 18:48:48
335234,Điện thoại Samsung Galaxy A06 5G 6GB/128GB,4210000,Samsung,Smartphone,,,,,,,,,,4.9,61510,https://www.thegioididong.com/dtdd/samsung-galaxy-a06-5g-6gb-128gb,03/2025,2025-08-31 18:48:48
334864,Điện thoại iPhone 16e 128GB,15290000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,4262,https://www.thegioididong.com/dtdd/iphone-16e,02/2025,2025-08-31 18:48:48
329940,Điện thoại Xiaomi 14T Pro 5G 12GB/256GB,16490000,Xiaomi,Smartphone,,,,,,,,,,4.9,11448,https://www.thegioididong.com/dtdd/xiaomi-14t-pro-5g-12gb-256gb,09/2024,2025-08-31 18:48:48
332234,Điện thoại realme C75 8GB/128GB,5590000,realme,Smartphone,,,,,,,,,,4.9,28349,https://www.thegioididong.com/dtdd/realme-c75-8gb-128gb,11/2024,2025-08-31 18:48:49
331985,Điện thoại vivo V40 5G 12GB/256GB,12760000,vivo,Smartphone,,,,,,,,,,4.9,5931,https://www.thegioididong.com/dtdd/vivo-v40-5g,11/2024,2025-08-31 18:48:49
331512,Điện thoại HONOR X7c 8GB/256GB,5200000,HONOR,Smartphone,,,,,,,,,,4.9,7779,https://www.thegioididong.com/dtdd/honor-x7c,11/2024,2025-08-31 18:48:50
337847,Điện thoại OPPO A5x 4GB/128GB,4220000,OPPO,Smartphone,,,,,,,,,,4.9,30274,https://www.thegioididong.com/dtdd/oppo-a5x-4gb-128gb,06/2025,2025-08-31 18:48:50
334777,Điện thoại Samsung Galaxy A26 5G 8GB/256GB,7050000,Samsung,Smartphone,,,,,,,,,,4.9,56625,https://www.thegioididong.com/dtdd/samsung-galaxy-a26,04/2025,2025-08-31 18:48:50
329330,Điện thoại realme Note 60 6GB/128GB,3730000,realme,Smartphone,,,,,,,,,,4.9,22601,https://www.thegioididong.com/dtdd/realme-note-60,09/2024,2025-08-31 18:48:50
329144,Điện thoại iPhone 16 Pro 256GB,28090000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,23001,https://www.thegioididong.com/dtdd/iphone-16-pro-256gb,09/2024,2025-08-31 18:48:51
337741,Điện thoại realme C71 4GB/128GB,3920000,realme,Smartphone,,,,,,,,,,4.9,8715,https://www.thegioididong.com/dtdd/realme-c71,06/2025,2025-08-31 18:48:51
303812,Điện thoại iPhone 15 512GB,24390000,iPhone (Apple),Smartphone,,,,,,,,,,5.0,247,https://www.thegioididong.com/dtdd/iphone-15-512gb,09/2023,2025-08-31 18:48:51
319665,Điện thoại Samsung Galaxy S24 5G 8GB/256GB,17510000,Samsung,Smartphone,,,,,,,,,,4.9,16179,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-256gb-5g,01/2024,2025-08-31 18:48:51
336618,Điện thoại realme 14T 5G 12GB/256GB,8530000,realme,Smartphone,,,,,,,,,,5.0,2989,https://www.thegioididong.com/dtdd/realme-14t-5g,05/2025,2025-08-31 18:48:53
334938,Điện thoại OPPO Find N5 5G 16GB/512GB,44180000,OPPO,Smartphone,,,,,,,,,,5.0,274,https://www.thegioididong.com/dtdd/oppo-find-n5,04/2025,2025-08-31 18:48:53
323567,Điện thoại vivo V30e 5G 8GB/256GB,8620000,vivo,Smartphone,,,,,,,,,,4.9,8666,https://www.thegioididong.com/dtdd/vivo-v30e-8gb,05/2024,2025-08-31 18:48:53
322789,Điện thoại Samsung Galaxy S24 FE 5G 8GB/128GB,12990000,Samsung,Smartphone,,,,,,,,,,4.9,6020,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-fe,09/2024,2025-08-31 18:48:53
335583,Điện thoại Xiaomi Redmi Note 14 5G 8GB/256GB,6860000,Xiaomi,Smartphone,,,,,,,,,,4.9,6884,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-5g,03/2025,2025-08-31 18:48:54
328449,Điện thoại OPPO A3x 4GB/64GB,3430000,OPPO,Smartphone,,,,,,,,,,4.9,169151,https://www.thegioididong.com/dtdd/oppo-a3x-4gb-64gb,08/2024,2025-08-31 18:48:54
334866,Điện thoại iPhone 16e 512GB,24290000,iPhone (Apple),Smartphone,,,,,,,,,,5.0,35,https://www.thegioididong.com/dtdd/iphone-16e-512gb,02/2025,2025-08-31 18:48:54
331207,Điện thoại Samsung Galaxy A16 8GB/128GB,5000000,Samsung,Smartphone,,,,,,,,,,4.9,142006,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-8gb-128gb,11/2024,2025-08-31 18:48:55
319665,Điện thoại Samsung Galaxy S24 5G 8GB/256GB,17510000,Samsung,Smartphone,,,,,,,,,,4.9,16179,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-256gb-5g,01/2024,2025-08-31 18:48:55
328306,Điện thoại OPPO Reno12 F 8GB/256GB,7160000,OPPO,Smartphone,,,,,,,,,,4.9,34874,https://www.thegioididong.com/dtdd/oppo-reno12-f-4g-8gb-256gb,08/2024,2025-08-31 18:48:55
338920,Điện thoại vivo Y19s Pro 4GB/128GB,4410000,vivo,Smartphone,,,,,,,,,,5.0,5307,https://www.thegioididong.com/dtdd/vivo-y19s-pro,06/2025,2025-08-31 18:48:57
341274,Điện thoại Xiaomi Redmi 15 8GB/128GB,5190000,Xiaomi,Smartphone,,,,,,,,,,,,https://www.thegioididong.com/dtdd/xiaomi-redmi-15-8gb-128gb,08/2025,2025-08-31 18:48:57
303891,Điện thoại iPhone 15 Plus 128GB,18890000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,54567,https://www.thegioididong.com/dtdd/iphone-15-plus,09/2023,2025-08-31 18:48:57
303716,Điện thoại iPhone 15 256GB,18490000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,17076,https://www.thegioididong.com/dtdd/iphone-15-256gb,09/2023,2025-08-31 18:48:57
329143,Điện thoại iPhone 16 Pro 128GB,25090000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,27164,https://www.thegioididong.com/dtdd/iphone-16-pro,09/2024,2025-08-31 18:48:59
342939,Điện thoại Masstel IZI 10 4G Type-C,410000,Masstel,Phone,,,,,,,,,,,,https://www.thegioididong.com/dtdd/masstel-izi-10-type-c,08/2025,2025-08-31 18:48:59
325799,Điện thoại Xiaomi Redmi 13 8GB/128GB,4210000,Xiaomi,Smartphone,,,,,,,,,,4.9,154334,https://www.thegioididong.com/dtdd/xiaomi-redmi-13,06/2024,2025-08-31 18:48:59
322095,Điện thoại Xiaomi Redmi A3 4GB/128GB,2740000,Xiaomi,Smartphone,,,,,,,,,,4.9,19974,https://www.thegioididong.com/dtdd/xiaomi-redmi-a3-128gb,03/2024,2025-08-31 18:48:59
289663,Điện thoại iPhone 14 256GB,15690000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,3595,https://www.thegioididong.com/dtdd/iphone-14-256gb,09/2022,2025-08-31 18:48:59
329007,Điện thoại Xiaomi Redmi 14C 4GB/128GB,3050000,Xiaomi,Smartphone,,,,,,,,,,4.9,26959,https://www.thegioididong.com/dtdd/xiaomi-redmi-14c-4gb-128gb,08/2024,2025-08-31 18:48:59
329138,Điện thoại iPhone 16 Plus 128GB,21990000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,18743,https://www.thegioididong.com/dtdd/iphone-16-plus,09/2024,2025-08-31 18:48:59
335925,Điện thoại Samsung Galaxy S25 Edge 5G 12GB/256GB,23490000,Samsung,Smartphone,,,,,,,,,,5.0,417,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-edge-5g,05/2025,2025-08-31 18:49:00
333363,Điện thoại Samsung Galaxy S25 5G 12GB/256GB,17790000,Samsung,Smartphone,,,,,,,,,,4.9,3953,https://www.thegioididong.com/dtdd/samsung-galaxy-s25,01/2025,2025-08-31 18:49:01
331206,Điện thoại Samsung Galaxy A16 8GB/256GB,5490000,Samsung,Smartphone,,,,,,,,,,4.9,42643,https://www.thegioididong.com/dtdd/samsung-galaxy-a16,11/2024,2025-08-31 18:49:02
322128,Điện thoại OPPO Find X8 5G 16GB/512GB,21580000,OPPO,Smartphone,,,,,,,,,,5.0,1034,https://www.thegioididong.com/dtdd/oppo-find-x8,11/2024,2025-08-31 18:49:02
340221,Điện thoại HONOR X6c 6GB/256GB,4590000,HONOR,Smartphone,,,,,,,,,,5.0,1994,https://www.thegioididong.com/dtdd/honor-x6c-6gb-256gb,07/2025,2025-08-31 18:49:03
337713,Điện thoại Xiaomi Redmi Note 14 Pro+ 5G 12GB/512GB,11160000,Xiaomi,Smartphone,,,,,,,,,,4.9,9318,https://www.thegioididong.com/dtdd/xiaomi-redmi-note-14-pro-plus-5g-12gb-512gb,01/2025,2025-08-31 18:49:03
334932,Điện thoại Samsung Galaxy A56 5G 12GB/256GB,10980000,Samsung,Smartphone,,,,,,,,,,4.9,30362,https://www.thegioididong.com/dtdd/samsung-galaxy-a56,03/2025,2025-08-31 18:49:03
303823,Điện thoại iPhone 15 Plus 256GB,21590000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,13148,https://www.thegioididong.com/dtdd/iphone-15-plus-256gb,09/2023,2025-08-31 18:49:03
340258,Điện thoại OPPO A5i 4GB/128GB,3690000,OPPO,Smartphone,,,,,,,,,,5.0,1121,https://www.thegioididong.com/dtdd/oppo-a5i-4gb-128gb,07/2025,2025-08-31 18:49:04
335307,Điện thoại realme C75x 8GB/128GB,5200000,realme,Smartphone,,,,,,,,,,4.9,12844,https://www.thegioididong.com/dtdd/realme-c75x,04/2025,2025-08-31 18:49:04
336408,Điện thoại vivo V50 Lite 5G 8GB/256GB,9510000,vivo,Smartphone,,,,,,,,,,4.9,9804,https://www.thegioididong.com/dtdd/vivo-v50-lite-5g,05/2025,2025-08-31 18:49:04
336409,Điện thoại Masstel S9 6GB/256GB,2940000,Masstel,Smartphone,,,,,,,,,,4.9,1733,https://www.thegioididong.com/dtdd/masstel-s9,04/2025,2025-08-31 18:49:04
331204,Điện thoại Samsung Galaxy A16 5G 8GB/256GB,6520000,Samsung,Smartphone,,,,,,,,,,4.9,111866,https://www.thegioididong.com/dtdd/samsung-galaxy-a16-5g,11/2024,2025-08-31 18:49:04
335229,Điện thoại vivo Y04 6GB/128GB,3920000,vivo,Smartphone,,,,,,,,,,5.0,1345,https://www.thegioididong.com/dtdd/vivo-y04-6gb-128gb,04/2025,2025-08-31 18:49:04
337742,Điện thoại realme C71 6GB/128GB,4410000,realme,Smartphone,,,,,,,,,,4.9,16330,https://www.thegioididong.com/dtdd/realme-c71-6gb,06/2025,2025-08-31 18:49:04
307174,Điện thoại Samsung Galaxy S24 Ultra 5G 12GB/256GB,23300000,Samsung,Smartphone,,,,,,,,,,4.9,36474,https://www.thegioididong.com/dtdd/samsung-galaxy-s24-ultra-5g,01/2024,2025-08-31 18:49:04
329140,Điện thoại iPhone 16 Plus 256GB,25090000,iPhone (Apple),Smartphone,,,,,,,,,,4.9,6495,https://www.thegioididong.com/dtdd/iphone-16-plus-256gb,09/2024,2025-08-31 18:49:05
335925,Điện thoại Samsung Galaxy S25 Edge 5G 12GB/256GB,23490000,Samsung,Smartphone,,,,,,,,,,5.0,417,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-edge-5g,05/2025,2025-08-31 18:49:05
327254,Điện thoại vivo Y18 4GB/128GB,3820000,vivo,Smartphone,,,,,,,,,,4.9,13187,https://www.thegioididong.com/dtdd/vivo-y18-4gb-128gb,05/2024,2025-08-31 18:49:06
333351,Điện thoại Samsung Galaxy S25 Ultra 5G 12GB/512GB,28680000,Samsung,Smartphone,,,,,,,,,,5.0,3681,https://www.thegioididong.com/dtdd/samsung-galaxy-s25-ultra-512gb,01/2025,2025-08-31 18:49:06
311034,Điện thoại Nokia 110 4G Pro,740000,Nokia,Phone,,,,,,,,,,4.9,64310,https://www.thegioididong.com/dtdd/nokia-110-4g-pro,07/2023,2025-08-31 18:49:06
338738,Điện thoại Samsung Galaxy Z Fold7 5G 12GB/256GB,43990000,Samsung,Smartphone,,,,,,,,,,5.0,634,https://www.thegioididong.com/dtdd/samsung-galaxy-z-fold7,07/2025,2025-08-31 18:49:07
334227,Điện thoại vivo Y29 8GB/256GB,6960000,vivo,Smartphone,,,,,,,,,,4.9,20200,https://www.thegioididong.com/dtdd/vivo-y29-8gb-256gb,03/2025,2025-08-31 18:49:08
