sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_cores,cpu_threads,cpu_speed,gpu,ram,max_ram,ram_type,ram_bus,storage,webcam,screen_panel,screen_size,screen_tech,screen_res,screen_rate,screen_nits,os,battery,weight,material,connectivity,ports
341750,"Laptop GIGABYTE Gaming AERO X16 - GIGABYTE-AERO-X161VH93VNC64AH (R7 AI 350, 32GB, 1TB, RTX5060 8GB, WQXGA 165Hz, Win11)",36990000,GIGABYTE,Laptop,5.0,4,https://www.thegioididong.com/laptop/gigabyte-aero-x16-r7-ai-350-gigabyte-aero-x161vh93vnc64ah,2025,2025-09-24 07:18:05,AMD Ryzen AI 7 - 350,8,16,2.00 GHz (Lên đến 5.00 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 5060, 8 GB",32 GB,64 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),5600 MHz,"1 TB SSD M.2 PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 4 TB)","FHD 1080p, Camera IR",IPS,"16""",400 nits,WQXGA (2560 x 1600),165 Hz,400 nits,Windows 11 Home SL,"Li-Polymer, 76Wh",1.99 kg,Vỏ bằng kim loại - Chiếu nghỉ tay bằng nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","1 x USB 2.0, Jack tai nghe 3.5 mm, 1 x USB Type-C (hỗ trợ USB 4, DisplayPort 1.4 và Power Delivery 3.0), 2 x USB 3.2, LAN (RJ45), HDMI 2.1"
313974,"Laptop HP Gaming VICTUS 16 s0077AX - 8C5N6PA (R7 7840HS, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",22490000,HP,Laptop,4.9,572,https://www.thegioididong.com/laptop/hp-gaming-victus-16-s0077ax-r7-8c5n6pa,2023,2025-09-24 07:18:05,AMD Ryzen 7 - 7840HS,8,16,3.8 GHz (Lên đến 5.10 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),5600 MHz,512 GB SSD NVMe PCIe,Full HD Webcam,IPS,"16.1""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"4-cell Li-ion, 70 Wh",2.34 kg,Vỏ nhựa,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 3 x USB 3.2, HDMI, LAN (RJ45), 1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)"
332450,Laptop MacBook Pro 14 inch Nano M4 Pro 24GB/512GB,51290000,MacBook,Laptop,5.0,110,https://www.thegioididong.com/laptop/macbook-pro-14-nano-m4-pro-24-512,10/2024,2025-09-24 07:18:05,Apple M4 Pro - Hãng không công bố,12,Hãng không công bố,273 GB/s memory bandwidth,Card tích hợp - 16 nhân GPU,24 GB,Hãng không công bố,Hãng không công bố,Hãng không công bố,512 GB SSD,1080p FaceTime HD camera,,"14.2""","ProMotion, Độ sáng XDR toàn màn hình 1000 nits, cao nhất 1600 nits (chỉ nội dung HDR), Độ sáng SDR lên đến 1000 nits, Wide color (P3), Màn hình Nano-texture, True Tone Technology, 1 tỷ màu",Liquid Retina XDR display (3024 x 1964),up to 120 Hz,1000 nits,macOS Sequoia,"Li-Po, 72.4 Wh",1.6 kg,Vỏ nhôm tái chế 100%,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, HDMI, 3 x Thunderbolt 5 (USB-C) (hỗ trợ Charging, DisplayPort, Thunderbolt 4 và USB 4 (up to 40Gb/s))"
338206,"Laptop HP 240 G10 - B73TJAT (i3 1315U, 8GB, 512GB, Full HD, Win11)",11390000,HP,Laptop,4.9,711,https://www.thegioididong.com/laptop/hp-240-g10-i3-b73tjat,2024,2025-09-24 07:18:06,Intel Core i3 Raptor Lake - 1315U,6,8,1.20 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,8 GB,16 GB,DDR4 (1 khe 8 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",HD webcam,IPS,"14""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.36 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, USB Type-C"
321467,"Laptop HP Gaming VICTUS 15 fb1022AX - 94F19PA (R5 7535HS, 16GB, 512GB, RTX 2050 4GB, Full HD 144Hz, Win11)",16490000,HP,Laptop,5.0,3746,https://www.thegioididong.com/laptop/hp-victus-15-fb1022ax-r5-94f19pa,2023,2025-09-24 07:18:06,AMD Ryzen 5 - 7535HS,6,12,3.30 GHz (Lên đến 4.55 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 2050, 4 GB",16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,IPS,"15.6""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"3-cell, 52.5Wh",2.29 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 2 x USB Type-A, HDMI, 1 x USB Type-C (hỗ trợ DisplayPort 1.4), LAN (RJ45)"
309565,"Laptop HP Pavilion 15 eg2081TU - 7C0Q4PA (i5 1240P, 16GB, 512GB, Full HD, Win11)",16390000,HP,Laptop,4.9,4759,https://www.thegioididong.com/laptop/hp-pavilion-15-eg2081tu-i5-7c0q4pa,2022,2025-09-24 07:18:07,Intel Core i5 Alder Lake - 1240P,12,16,1.70 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel Iris Xe Graphics,16 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"15.6""",BrightView,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.72 kg,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C 3.2 (hỗ trợ Power Delivery và DisplayPort)"
322222,"Laptop Acer Aspire 3 A314 42P R3B3 - NX.KSFSV.001 (R7 5700U, 16GB, 512GB, WUXGA, Win11)",12490000,Acer,Laptop,4.9,3786,https://www.thegioididong.com/laptop/acer-aspire-3-a314-42p-r3b3-r7-nxksfsv001,2024,2025-09-24 07:18:07,AMD Ryzen 7 - 5700U,8,16,1.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,16 GB,Không hỗ trợ nâng cấp,LPDDR4X (Onboard),4266 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,IPS,"14""","LED Backlit, Acer ComfyView",WUXGA (1920 x 1200),60Hz,,Windows 11 Home SL,"3-cell, 50Wh",1.4 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.1","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort)"
334999,"Laptop Acer Aspire Lite 15 AL15 41P R3QL - NX.J54SV.001 (R7 5700U, 8GB, 512GB, Full HD, Win11)",12090000,Acer,Laptop,5.0,878,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-41p-r3ql-r7-nxj54sv001,2025,2025-09-24 07:18:08,AMD Ryzen 7 - 5700U,8,16,1.80 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,8 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",Full HD Webcam,IPS,"15.6""","Chống chói Anti Glare, LED Backlit, Acer ComfyView",Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-cell Li-ion, 58 Wh",1.7 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5","Jack tai nghe 3.5 mm, 3 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort)"
339581,"Laptop Lenovo IdeaPad Slim 5 OLED 14AKP10 - 83HX0065VN (R5 AI 340, 32GB, 512GB, WUXGA OLED, Win11)",23990000,Lenovo,Laptop,5.0,271,https://www.thegioididong.com/laptop/lenovo-ideapad-slim-5-oled-14akp10-r5-ai-350-83hx0065vn,2025,2025-09-24 07:18:08,AMD Ryzen AI 5 - 340,6,12,2.00 GHz (Lên đến 4.80 GHz khi tải nặng),Card tích hợp - AMD Radeon 840M,32 GB,32 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),5600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)","Full HD Webcam, Camera IR",OLED,"14""","Chuẩn DisplayHDR True Black 500, 400 nits",WUXGA (1920 x 1200) - OLED,60Hz,400 nits,Windows 11 Home SL,60 Wh,1.39 kg,Vỏ kim loại - Nhôm,"Wi-Fi 7 (802.11be), Bluetooth 5.4","1 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 1 x USB 3.2 (Always on), 2 x USB Type-C (hỗ trợ truyền dữ liệu, Power Delivery 3.0 và DisplayPort 1.4)"
343120,"Laptop Acer Aspire Lite 15 AL15 42P R08M - NX.D3QSV.001 (R7 7730U, 16GB, 512GB, Full HD, OfficeH24+365, Win11)",14090000,Acer,Laptop,5.0,16,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-42p-r08m-r7-7730u-nx-d3qsv-001,2025,2025-09-24 07:18:08,AMD Ryzen 7 - 7730U,8,16,2.00 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,16 GB,32 GB,DDR4 (1 khe 16 GB + 1 khe rời),1600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",Full HD Webcam,IPS,"15.6""","LED-backlit TFT LCD, Wide viewing angle, Acer ComfyView",Full HD (1920 x 1080),60Hz,,Windows 11 Home SL + Office Home 2024 vĩnh viễn,"3-cell Li-ion, 58 Wh",1.7 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.1","Jack tai nghe 3.5 mm, 3x Type-A USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (hỗ trợ truyền dữ liệu, Power Delivery,DisplayPort), HDMI 1.4"
326049,"Laptop HP 245 G10 - A20TDPT (R5 7530U, 8GB, 512GB, Full HD, Win11)",12190000,HP,Laptop,4.9,6193,https://www.thegioididong.com/laptop/hp-245-g10-r5-a20tdpt,2024,2025-09-24 07:18:08,AMD Ryzen 5 - 7530U,6,12,2.00 GHz (Lên đến 4.50 GHz khi tải nặng),Card tích hợp - AMD Radeon Graphics,8 GB,16 GB,DDR4 (1 khe 8 GB onboard + 1 khe trống),3200 MHz,512 GB SSD NVMe PCIe,HD webcam,IPS,"14""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.36 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, USB Type-C"
343122,"Laptop Acer Aspire Lite 15 AL15 72P 581V - NX.D4CSV.001 (i5 13500H, 16GB, 512GB, Full HD, Win11)",15990000,Acer,Laptop,5.0,66,https://www.thegioididong.com/laptop/acer-aspire-lite-15-al15-72p-581v-i5-13500h-nx-d4csv-001,2025,2025-09-24 07:18:08,Intel Core i5 Raptor Lake - 13500H,12,16,2.60 GHz (Lên đến 4.70 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,64 GB,DDR5 (1 khe 16 GB + 1 khe rời),2400 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",FHD 1080p,IPS,"15.6""","LED-backlit TFT LCD, Wide viewing angle, Acer ComfyView",Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-cell Li-ion, 58 Wh",1.79 kg,Vỏ nhựa,"Wi-Fi 802.11 a/b/g/n/ac, Bluetooth 5.1","Jack tai nghe 3.5 mm, 3 x USB 3.2 Gen 1, 1 x USB-C 3.2 Gen 1 (hỗ trợ truyền dữ liệu, Power Delivery,DisplayPort), HDMI 1.4"
328906,"Laptop HP 240 G9 - AG2J5AT (i3 1215U, 8GB, 512GB, Full HD, Win11)",10390000,HP,Laptop,4.9,3502,https://www.thegioididong.com/laptop/hp-240-g9-i3-ag2j5at,2024,2025-09-24 07:18:09,Intel Core i3 Alder Lake - 1215U,6,8,1.2GHz,Card tích hợp - Intel UHD Graphics,8 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,IPS,"14""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.42 kg,Vỏ nhựa,"Bluetooth 5.0, Wi-Fi 802.11 a/b/g/n/ac","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, LAN (RJ45), USB Type-C"
334997,"Laptop Acer Aspire Go AG15 31P 30M4 - NX.KRPSV.004 (i3 N305, 8GB, 256GB, Full HD, Win11)",9790000,Acer,Laptop,4.9,2062,https://www.thegioididong.com/laptop/acer-aspire-go-ag15-31p-30m4-i3-nxkrpsv004,2024,2025-09-24 07:18:09,Intel Core i3 Alder Lake chuỗi N - N305,8,8,1.80 GHz (Lên đến 3.80 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,8 GB,Không hỗ trợ nâng cấp,LPDDR5 (Onboard),4800 MHz,"256 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,,"15.6""","TFT, 220 nits, LED Backlit, Acer ComfyView",Full HD (1920 x 1080),60Hz,220 nits,Windows 11 Home SL,"3-cell, 50Wh",1.75 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5","Jack tai nghe 3.5 mm, 2 x USB 3.2, HDMI, USB Type-C"
339952,"Laptop MSI Gaming Vector 16 HX AI A2XWHG - 010VN_32GB (Ultra 7 255HX, 32GB, 512GB, RTX 5070Ti 12GB, QHD+ 240Hz, Win11)",50690000,MSI,Laptop,5.0,8,https://www.thegioididong.com/laptop/msi-vector-16-hx-ai-a2xwhg-ultra-7-255hx-010vn-32gb,2025,2025-09-24 07:18:09,Intel Core Ultra 7 Arrow Lake - 255HX,20,20,2.40 GHz (Lên đến 5.20 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 5070Ti, 12 GB",32 GB,96 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),5600 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 4 TB), Hỗ trợ thêm 1 khe cắm SSD M.2 PCIe mở rộng (nâng cấp tối đa 4 TB)","Full HD Webcam, Camera IR",IPS,"16""","Chống chói Anti Glare, 500 nits brightness",QHD+ (2560 x 1600) 1610,240Hz,500 nits,Windows 11 Home SL,"4-cell Li-ion, 90 Wh",2.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, LAN (RJ45), 2 x Thunderbolt 5 (hỗ trợ DisplayPort và Power Delivery 3.1)"
332578,"Laptop Acer Aspire 7 A715 76 53PJ - NH.QGESV.007 (i5 12450H, 16GB, 512GB, Full HD, Win11)",13790000,Acer,Laptop,4.9,2274,https://www.thegioididong.com/laptop/acer-aspire-7-a715-76-53pj-i5-nhqgesv007,2023,2025-09-24 07:18:09,Intel Core i5 Alder Lake - 12450H,8,12,2.00 GHz (Lên đến 4.40 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,32 GB,DDR4 (1 khe 8 GB + 1 khe 8 GB),3200 MHz,"512 GB SSD NVMe PCIe, Hỗ trợ khe cắm SSD M.2",HD webcam,IPS,"15.6""",Acer ComfyView,Full HD (1920 x 1080),60Hz,,Windows 11 Home SL,"3-cell, 50Wh",2.1 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5","Jack tai nghe 3.5 mm, 3 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB, Power Delivery, DisplayPort và Thunderbolt 4), LAN (RJ45)"
329787,"Laptop MSI Prestige 14 AI Studio C1UDXG - 058VN (Ultra 7 155H, 16GB, 1TB, RTX 3050 6GB, Full HD+ 144Hz, Win11)",29190000,MSI,Laptop,5.0,42,https://www.thegioididong.com/laptop/msi-prestige-14-ai-studio-c1udxg-ultra-7-058vn,2024,2025-09-24 07:18:10,Intel Core Ultra 7 Meteor Lake - 155H,16,22,1.40 GHz (Lên đến 4.80 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,32 GB,DDR5 (1 khe 16 GB + 1 khe rời),5600 MHz,"1 TB SSD NVMe PCIe Gen 4 x 4 (Có thể tháo ra, lắp thanh khác nâng cấp tối đa 4 TB)","Full HD Webcam, Camera IR",IPS,"14""",Chống chói Anti Glare,Full HD+ (1920 x 1200),144Hz,,Windows 11 Home SL,"4-cell Li-ion, 90 Wh",1.7 kg,Vỏ nhựa - nắp lưng bằng kim loại,"Wi-Fi 7 (802.11be), Bluetooth 5.4","1x Headphone-out, 1 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB, Power Delivery 3.1 và DisplayPort), 1 x Thunderbolt 4 (hỗ trợ display/power delivery), LAN (RJ45)"
337043,"Laptop HP Pavilion 16 af0054TU - AY8C3PA (Ultra 5 125U, 16GB, 1TB, WUXGA, OfficeHS+365, Win11)",20490000,HP,Laptop,5.0,130,https://www.thegioididong.com/laptop/hp-pavilion-16-af0054tu-ultra-5-ay8c3pa,2024,2025-09-24 07:18:10,Intel Core Ultra 5 Meteor Lake - 125U,12,14,1.30 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,Không hỗ trợ nâng cấp,LPDDR5 (Onboard),7467 MHz,"1 TB SSD M.2 PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",Full HD Webcam,IPS,"16""","Chống chói Anti Glare, 300 nits",WUXGA (1920 x 1200),Hãng không công bố,300 nits,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,"3-cell Li-ion, 59 Wh",1.77 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 2 x USB Type-C (Power Delivery and DisplayPort)"
335554,"Laptop Lenovo Gaming LOQ 15IRX9 - 83DV003CVN (i5 13450HX, 16GB, 512GB, RTX 3050 6GB, Full HD 144Hz, Win11)",24190000,Lenovo,Laptop,5.0,915,https://www.thegioididong.com/laptop/lenovo-loq-15irx9-i5-83dv003cvn,2024,2025-09-24 07:18:10,Intel Core i5 Raptor Lake - 13450HX,10,16,2.40 GHz (Lên đến 4.60 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 3050, 6 GB",16 GB,32 GB,DDR5 (1 khe 16 GB + 1 khe rời),4800 MHz,"512 GB SSD NVMe PCIe 4.0 (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,,"15.6""","Low Blue Light, G-Sync, Chống chói Anti Glare",Full HD (1920 x 1080),144Hz,,Windows 11 Home SL,60 Wh,2.38 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","Jack tai nghe 3.5 mm, 3 x USB 3.2, HDMI, 1 x USB-C 3.2 (hỗ trợ truyền dữ liệu, Power Delivery 140W và DisplayPort 1.4), LAN (RJ45)"
325588,"Laptop MSI Gaming Stealth 14 AI Studio A1VFG - 085VN (Ultra 7 155H, 32GB, 1TB, RTX 4060 8GB, 2.8K OLED 120Hz, Win11)",46730000,MSI,Laptop,5.0,25,https://www.thegioididong.com/laptop/msi-stealth-14-ai-studio-a1vfg-ultra-7-085vn,,2025-09-24 07:18:11,Intel Core Ultra 7 Meteor Lake - 155H,16,22,1.40 GHz (Lên đến 4.80 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4060, 8 GB",32 GB,96 GB,DDR5 (1 khe 16 GB + 1 khe 16 GB),5600 MHz,1 TB SSD NVMe PCIe Gen 4,"Full HD Webcam, Camera IR",OLED,"14""",,2.8K (2880 x 1800) - OLED,120Hz,,Windows 11 Home SL,"4-cell, 72Wh",1.7 kg,Nắp lưng và mặt đáy bằng kim loại,Wi-Fi 7 (802.11be),"Jack tai nghe 3.5 mm, 1 x USB 3.2, HDMI, 1 x USB Type-C (hỗ trợ USB, Power Delivery, DisplayPort và Thunderbolt 4), 1 x USB Type-C (hỗ trợ USB 3.2, DisplayPort)"
338207,"Laptop HP 240 G10 - B93GZAT (i5 1334U, 16GB, 512GB, Full HD, Win11)",16190000,HP,Laptop,4.9,2322,https://www.thegioididong.com/laptop/hp-240-g10-i5-b93gzat,2025,2025-09-24 07:18:11,Intel Core i5 Raptor Lake - 1334U,10,12,1.30 GHz (Lên đến 4.60 GHz khi tải nặng),Card tích hợp - Intel UHD Graphics,16 GB,32 GB,DDR4 (1 khe 16 GB + 1 khe rời),3200 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",HD webcam,IPS,"14""","Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),60Hz,250 nits,Windows 11 Home SL,"3-cell Li-ion, 41 Wh",1.36 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, USB Type-C"
327872,"Laptop Asus TUF Gaming A15 FA507NUR - LP057W (R7 7435HS, 16GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",24690000,Asus,Laptop,4.9,1443,https://www.thegioididong.com/laptop/asus-fa507nur-r7-lp057w,2024,2025-09-24 07:18:11,AMD Ryzen 7 - 7435HS,8,16,3.10 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",16 GB,32 GB,DDR5 (1 khe 8 GB + 1 khe 8 GB),4800 MHz,"512 GB SSD NVMe PCIe Gen 4 (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",HD webcam,IPS,"15.6""","G-Sync, Chống chói Anti Glare, 250 nits",Full HD (1920 x 1080),144Hz,250 nits,Windows 11 Home SL,"4-cell Li-ion, 90 Wh",2.2 kg,Vỏ nhựa,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, 1 x USB 3.2 Gen 2 Type-C (hỗ trợ DisplayPort, Power delivery, G-SYNC), 2 x USB 3.2, HDMI, 1 x USB Type-C USB 4 (hỗ trợ DisplayPort), LAN (RJ45)"
337044,"Laptop HP Pavilion 16 af0055TU - AY8C4PA (Ultra 5 125U, 16GB, 512GB, WUXGA, OfficeHS+365, Win11)",19490000,HP,Laptop,5.0,394,https://www.thegioididong.com/laptop/hp-pavilion-16-af0055tu-ultra-5-ay8c4pa,2024,2025-09-24 07:18:14,Intel Core Ultra 5 Meteor Lake - 125U,12,14,1.30 GHz (Lên đến 4.30 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,Không hỗ trợ nâng cấp,LPDDR5 (Onboard),7467 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 2 TB)",Full HD Webcam,IPS,"16""","Chống chói Anti Glare, 300 nits",WUXGA (1920 x 1200),Hãng không công bố,300 nits,Windows 11 Home SL + Office Home & Student 2021 vĩnh viễn,"3-cell Li-ion, 59 Wh",1.7 kg,Vỏ kim loại,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 2 x USB Type-C (Power Delivery and DisplayPort)"
326831,"Laptop HP Pavilion X360 14 ek2027TU - 9Z2V9PA (Core 7 150U, 16GB, 512GB, Full HD, Cảm ứng, Win11)",23790000,HP,Laptop,5.0,1002,https://www.thegioididong.com/laptop/hp-pavilion-x360-14-ek2027tu-core-7-9z2v9pa,2024,2025-09-24 07:18:14,Intel Core 7 Raptor Lake - 150U,10,12,1.80 GHz (Lên đến 5.40 GHz khi tải nặng),Card tích hợp - Intel Graphics,16 GB,Không hỗ trợ nâng cấp,DDR4 (Onboard),3200 MHz,512 GB SSD NVMe PCIe Gen 4.0,HP TrueVision 5 MP,IPS,"14""",300 nits,Full HD (1920 x 1080),60Hz,300 nits,Windows 11 Home SL,"3-cell, 43Wh",1.51 kg,Vỏ nhựa - chiếu nghỉ tay bằng kim loại,"Wi-Fi 6E (802.11ax), Bluetooth 5.3","2 x USB 3.2, HDMI, 1 x Headphone/microphone combo, 1 x USB Type-C (hỗ trợ USB Power Delivery, DisplayPort 1.4)"
338278,"Laptop Lenovo Gaming LOQ 15ARP9 - 83JC00J0VN (R7 7435HS, 24GB, 512GB, RTX 4050 6GB, Full HD 144Hz, Win11)",27690000,Lenovo,Laptop,5.0,595,https://www.thegioididong.com/laptop/lenovo-loq-15arp9-r7-83jc00j0vn,2025,2025-09-24 07:18:14,AMD Ryzen 7 - 7435HS,8,16,3.10 GHz (Lên đến 4.50 GHz khi tải nặng),"Card rời - NVIDIA GeForce RTX 4050, 6 GB",24 GB,32 GB,DDR5 (1 khe 12 GB + 1 khe 12 GB),4800 MHz,"512 GB SSD NVMe PCIe (Có thể tháo ra, lắp thanh khác tối đa 1 TB)",HD webcam,IPS,"15.6""","Low Blue Light, G-Sync, Chống chói Anti Glare, 300 nits",Full HD (1920 x 1080),144Hz,300 nits,Windows 11 Home SL,60 Wh,2.38 kg,Vỏ nhựa,"Bluetooth 5.2, Wi-Fi 6 (802.11ax)","3 x USB 3.2, HDMI, 1 x USB-C 3.2 (hỗ trợ truyền dữ liệu, Power Delivery 140W và DisplayPort 1.4), 1 x Headphone/microphone combo, LAN (RJ45)"
289472,Laptop MacBook Air 13 inch M2 16GB/256GB,19990000,MacBook,Laptop,4.9,9118,https://www.thegioididong.com/laptop/apple-macbook-air-m2-2022-16gb-256gb,6/2022,2025-09-24 07:18:15,Apple M2,8,Hãng không công bố,100GB/s,Card tích hợp - 8 nhân GPU,16 GB,Không hỗ trợ nâng cấp,Hãng không công bố,Hãng không công bố,256 GB SSD,1080p FaceTime HD camera,,"13.6""","Wide color (P3), 500 nits brightness, True Tone Technology, 1 tỷ màu",Liquid Retina (2560 x 1664),Hãng không công bố,500 nits,macOS,Lên đến 18 giờ,1.24 kg,Vỏ kim loại,"Wi-Fi 6 (802.11ax), Bluetooth 5.3","Jack tai nghe 3.5 mm, MagSafe 3, 2 x Thunderbolt 3"
