id,name,price,brand,category,chipset,storage,screen_size,screen_tech,operating_system,connectivity,battery,rating,reviews_count,url,created_at,updated_at
338698,Garmin Forerunner 970 47mm dây silicone,19630000,Garmin,Smartwatch,,,,,,,,5.0,28,https://www.thegioididong.com/dong-ho-thong-minh/garmin-forerunner-970,05/2025,2025-08-31 18:49:35
330158,Huawei Watch Ultimate 48.5mm viền gốm dây Titanium,17660000,Huawei,Smartwatch,,,,,,,,5.0,39,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-ultimate,10/2024,2025-08-31 18:49:35
321817,Xiaomi Watch S3 47mm dây silicone,2620000,Xiaomi,Smartwatch,,,,,,,,4.9,8972,https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-watch-s-3,03/2024,2025-08-31 18:49:35
340068,Samsung Galaxy Watch8 44mm dây silicone,8990000,Samsung,Smartwatch,,,,,,,,5.0,88,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-44mm,07/2025,2025-08-31 18:49:35
315596,BeFit Watch Ultra 52.6mm dây silicone,990000,BeFit,Smartwatch,,,,,,,,4.9,895,https://www.thegioididong.com/dong-ho-thong-minh/befit-watch-ultra-day-silicone,09/2023,2025-08-31 18:49:36
328694,Đồng hồ định vị trẻ em Huawei Watch Kids 4 Pro,2740000,Huawei,Smartwatch,,,,,,,,4.9,3910,https://www.thegioididong.com/dong-ho-thong-minh/huawei-watch-kids-4-pro,2024,2025-08-31 18:49:36
329717,Apple Watch Ultra 2 GPS + Cellular 49mm viền Titanium đen dây Ocean,21890000,Apple,Smartwatch,,,,,,,,5.0,345,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-ultra-2-gps-cellular-49mm-vien-titanium-den-day-ocean,09/2024,2025-08-31 18:49:37
340067,Samsung Galaxy Watch8 LTE 44mm dây silicone,9990000,Samsung,Smartwatch,,,,,,,,5.0,72,https://www.thegioididong.com/dong-ho-thong-minh/samsung-galaxy-watch8-lte-44mm,07/2025,2025-08-31 18:49:37
335763,Vòng đeo tay thông minh Huawei Band 10 viền nhôm,870000,Huawei,Smartband,,,,,,,,4.9,3432,https://www.thegioididong.com/dong-ho-thong-minh/huawei-band-10-vien-nhom,04/2025,2025-08-31 18:49:38
329834,Xiaomi Redmi Watch 5 Active 49.1mm dây TPU,680000,Xiaomi,Smartwatch,,,,,,,,4.9,14611,https://www.thegioididong.com/dong-ho-thong-minh/redmi-watch-5-active,09/2024,2025-08-31 18:49:39
292695,Đồng hồ định vị trẻ em Kidcare S88 4G,2140000,Kidcare,Smartwatch,,,,,,,,4.9,13419,https://www.thegioididong.com/dong-ho-thong-minh/kidcare-s88-den,10/2022,2025-08-31 18:49:39
324733,Vòng đeo tay thông minh Huawei Band 9,590000,Huawei,Smartband,,,,,,,,4.9,6748,https://www.thegioididong.com/dong-ho-thong-minh/huawei-band-9,04/2024,2025-08-31 18:49:39
339861,Oppo Watch X2 46mm dây cao su,9490000,Oppo,Smartwatch,,,,,,,,5.0,8,https://www.thegioididong.com/dong-ho-thong-minh/oppo-watch-x2-day-cao-su,07/2025,2025-08-31 18:49:40
329160,Apple Watch Series 10 GPS + Cellular 46mm viền Titanium dây Milan,21290000,Apple,Smartwatch,,,,,,,,5.0,393,https://www.thegioididong.com/dong-ho-thong-minh/apple-watch-s10-lte-46mm-vien-titanium-day-thep,09/2024,2025-08-31 18:49:41
335516,Xiaomi Watch S4 47mm dây silicone Đen Cầu Vồng,3810000,Xiaomi,Smartwatch,,,,,,,,5.0,752,https://www.thegioididong.com/dong-ho-thong-minh/xiaomi-watch-s4-47mm-den-cau-vong,03/2025,2025-08-31 18:49:41
