sku,name,price,brand,category,rating,reviews_count,url,release_date,updated_at,cpu,cpu_speed,gpu,ram,storage,rearcam_specs,frontcam_specs,screen_size,screen_panel,screen_res,screen_rate,os,water_resistant,battery,charger,weight,material,connectivity,network,ports
339204,Máy tính bảng Xiaomi Redmi Pad 2 WiFi 4GB/128GB,5200000,Xiaomi,Tablet,5.0,2606,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-2-wifi-4gb-128gb,06/2025,2025-09-22 09:06:33,MediaTek Helio G100-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2 GHz,Mali-G57 MC2,4 GB,128 GB,8 MP,5 MP,"11""",IPS LCD,1600 x 2560 Pixels,90 Hz,Xiaomi HyperOS 2,,9000 mAh,18 W,519 g,Kim loại nguyên khối,"Wi-Fi 5, Dual-band, v5.3",,3.5 mm
334527,Máy tính bảng Xiaomi Pad 7 Pro WiFi 12GB/512GB,15700000,Xiaomi,Tablet,5.0,553,https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-7-pro-12gb-512gb,03/2025,2025-09-22 09:06:33,Snapdragon 8s Gen 3 8 nhân,3 GHz,Andreno 735,12 GB,512 GB,50 MP,32 MP,"11.2""",IPS LCD,2136 x 3200 Pixels,144 Hz,Xiaomi HyperOS 2,,8850 mAh,67 W,500 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 7, Wi-Fi 6E, Wi-Fi 6, Dual-band, v5.4",,Type-C
311063,Máy tính bảng Samsung Galaxy Tab S9 5G 12GB/256GB,18490000,Samsung,Tablet,5.0,376,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s9-5g-256gb,07/2023,2025-09-22 09:06:34,Snapdragon 8 Gen 2 for Galaxy,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",Adreno 740,12 GB,256 GB,13 MP,12 MP,"11""",Dynamic AMOLED 2X,1600 x 2560 Pixels,120 Hz,Android 13,IP68,8400 mAh,45 W,500 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac/ax, MIMO, Dual-band, v5.3",5G,
335271,Máy tính bảng iPad Air M3 11 inch 5G 128GB,20390000,iPad (Apple),Tablet,5.0,208,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb,03/2025,2025-09-22 09:06:34,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,460 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
317623,Máy tính bảng Samsung Galaxy Tab A9+ 5G 4GB/64GB,7360000,Samsung,Tablet,4.9,24717,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-plus-5g,10/2023,2025-09-22 09:06:34,Snapdragon 695,2.2 GHz,Adreno 619,4 GB,64 GB,8 MP,5 MP,"11""",TFT LCD,1200 x 1920 Pixels,90 Hz,Android 13,,7040 mAh,15 W,491 g,Nhôm nguyên khối,"v5.1, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",5G,3.5 mm
325988,Máy tính bảng Xiaomi Redmi Pad Pro WiFi 6GB/128GB,7160000,Xiaomi,Tablet,4.9,17447,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-pro-6gb-128gb,06/2024,2025-09-22 09:06:36,Snapdragon 7s Gen 2 8 nhân,4 nhân 2.3 GHz & 4 nhân 1.95 GHz,Adreno 710,6 GB,128 GB,8 MP,8 MP,"12.1""",IPS LCD,1600 x 2560 Pixels,120 Hz,Xiaomi HyperOS (Android 14),,10000 mAh,33 W,571 g,Kim loại nguyên khối,"v5.2, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi 6, MIMO, Dual-band",,3.5 mm
325526,Máy tính bảng iPad Air 6 M2 13 inch 5G 256GB,23990000,iPad (Apple),Tablet,5.0,82,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-cellular-256gb,05/2024,2025-09-22 09:06:38,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 17,,36.59 Wh,20 W,618 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
335279,Máy tính bảng iPad Air M3 13 inch 5G 128GB,24590000,iPad (Apple),Tablet,5.0,56,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb,03/2025,2025-09-22 09:06:38,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 18,,36.59 Wh,20 W,617 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
335308,Máy tính bảng iPad A16 WiFi 128GB,9690000,iPad (Apple),Tablet,4.9,14521,https://www.thegioididong.com/may-tinh-bang/ipad-11-wifi-128gb,03/2025,2025-09-22 09:06:41,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,128 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,60 Hz,iPadOS 18,,28.93 Wh,20 W,477 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6, MIMO, Dual-band",,Type-C
325534,Máy tính bảng iPad Pro M4 13 inch 5G 256GB,40590000,iPad (Apple),Tablet,5.0,292,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-13-inch-wifi-cellular-256gb,05/2024,2025-09-22 09:06:43,Apple M4 9 nhân,Hãng không công bố,Apple GPU 10 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Ultra Retina XDR,2064 x 2752 Pixels,120 Hz,iPadOS 17,,38.99 Wh,20 W,582 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
325517,Máy tính bảng iPad Pro M4 13 inch WiFi 256GB,36090000,iPad (Apple),Tablet,5.0,940,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-13-inch-wifi-256gb,05/2024,2025-09-22 09:07:00,Apple M4 9 nhân,Hãng không công bố,Apple GPU 10 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Ultra Retina XDR,2064 x 2752 Pixels,120 Hz,iPadOS 17,,38.99 Wh,20 W,579 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",,Type-C
331233,Máy tính bảng iPad mini 7 5G 256GB,19890000,iPad (Apple),Tablet,5.0,205,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g-256gb,10/2024,2025-09-22 09:07:08,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 5 nhân,8 GB,256 GB,12 MP,12 MP,"8.3""",LED-backlit IPS LCD,1488 x 2266 Pixels,,iPadOS 18,,19.3 Wh,20 W,297 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, iBeacon, Dual-band",5G,
325524,Máy tính bảng iPad Air 6 M2 11 inch 5G 1TB,28390000,iPad (Apple),Tablet,5.0,20,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-11-inch-wifi-cellular-1tb,05/2024,2025-09-22 09:07:10,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,1 TB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 17,,28.93 Wh,20 W,462 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
331229,Máy tính bảng iPad mini 7 WiFi 128GB,13590000,iPad (Apple),Tablet,4.9,3883,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi,10/2024,2025-09-22 09:07:12,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 5 nhân,8 GB,128 GB,12 MP,12 MP,"8.3""",LED-backlit IPS LCD,1488 x 2266 Pixels,,iPadOS 18,,19.3 Wh,20 W,293 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, iBeacon, Dual-band",,
325992,Máy tính bảng Xiaomi Redmi Pad Pro WiFi 8GB/256GB,8830000,Xiaomi,Tablet,4.9,3459,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-pro-8gb-256gb,06/2024,2025-09-22 09:07:14,Snapdragon 7s Gen 2 8 nhân,4 nhân 2.3 GHz & 4 nhân 1.95 GHz,Adreno 710,8 GB,256 GB,8 MP,8 MP,"12.1""",IPS LCD,1600 x 2560 Pixels,120 Hz,Xiaomi HyperOS (Android 14),,10000 mAh,33 W,571 g,Kim loại nguyên khối,"v5.2, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi 6, MIMO, Dual-band",,3.5 mm
339204,Máy tính bảng Xiaomi Redmi Pad 2 WiFi 4GB/128GB,5200000,Xiaomi,Tablet,5.0,2606,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-2-wifi-4gb-128gb,06/2025,2025-09-22 09:07:15,MediaTek Helio G100-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2 GHz,Mali-G57 MC2,4 GB,128 GB,8 MP,5 MP,"11""",IPS LCD,1600 x 2560 Pixels,90 Hz,Xiaomi HyperOS 2,,9000 mAh,18 W,519 g,Kim loại nguyên khối,"Wi-Fi 5, Dual-band, v5.3",,3.5 mm
322613,Máy tính bảng OPPO Pad Neo WiFi 6GB/128GB,6570000,OPPO,Tablet,4.9,3146,https://www.thegioididong.com/may-tinh-bang/oppo-pad-neo-6gb,01/2024,2025-09-22 09:07:17,MediaTek Helio G99,2.2 GHz,Mali-G57 MC2,6 GB,128 GB,8 MP,8 MP,"11.4""",IPS LCD,1720 x 2408 Pixels,90 Hz,Android 13,,8000 mAh,33 W,538 g,"Khung kim loại & Mặt lưng kính, nhôm","v5.2, LE, A2DP, OTG, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,Type-C
335271,Máy tính bảng iPad Air M3 11 inch 5G 128GB,20390000,iPad (Apple),Tablet,5.0,208,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-11-inch-5g-128gb,03/2025,2025-09-22 09:07:19,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 18,,28.93 Wh,20 W,460 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
325523,Máy tính bảng iPad Air 6 M2 11 inch 5G 512GB,24790000,iPad (Apple),Tablet,5.0,104,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-11-inch-wifi-cellular-512gb,05/2024,2025-09-22 09:07:19,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,512 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 17,,28.93 Wh,20 W,462 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
328520,Máy tính bảng Xiaomi Redmi Pad SE 8.7 WiFi 4GB/64GB,3230000,Xiaomi,Tablet,4.9,9861,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-wifi-4gb-64gb,08/2024,2025-09-22 09:07:19,MediaTek Helio G85 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52 MC2,4 GB,64 GB,8 MP,5 MP,"8.7""",IPS LCD,800 x 1340 Pixels,90 Hz,Android 14,,6650 mAh,18 W,375 g,Nhựa nguyên khối,"v5.3, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
335276,Máy tính bảng iPad Air M3 13 inch WiFi 256GB,24090000,iPad (Apple),Tablet,5.0,233,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-wifi-256gb,03/2025,2025-09-22 09:07:24,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 18,,36.59 Wh,20 W,616 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",,Type-C
325525,Máy tính bảng iPad Air 6 M2 13 inch 5G 128GB,21690000,iPad (Apple),Tablet,5.0,174,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-cellular-128gb,05/2024,2025-09-22 09:07:28,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 17,,36.59 Wh,20 W,618 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
331232,Máy tính bảng iPad mini 7 5G 128GB,17490000,iPad (Apple),Tablet,4.9,471,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g,10/2024,2025-09-22 09:07:28,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 5 nhân,8 GB,128 GB,12 MP,12 MP,"8.3""",LED-backlit IPS LCD,1488 x 2266 Pixels,,iPadOS 18,,19.3 Wh,20 W,297 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, iBeacon, Dual-band",5G,
345546,Máy tính bảng Samsung Galaxy Tab A11 WiFi 4GB/64GB,3990000,Samsung,Tablet,,,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a11-wifi-4gb-64gb,09/2025,2025-09-22 09:07:29,MediaTek Helio G99,2.2 GHz,Mali-G57 MC2,4 GB,64 GB,8 MP,5 MP,"8.7""",TFT LCD,800 x 1340 Pixels,90 Hz,Android 15,IP52,5100 mAh,15 W,335 g,Nhôm nguyên khối,"Wi-Fi 5, Dual-band, v5.3",,3.5 mm
325989,Máy tính bảng Xiaomi Redmi Pad Pro WiFi 8GB/128GB,7850000,Xiaomi,Tablet,4.9,2439,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-pro-8gb-128gb,06/2024,2025-09-22 09:07:31,Snapdragon 7s Gen 2 8 nhân,4 nhân 2.3 GHz & 4 nhân 1.95 GHz,Adreno 710,8 GB,128 GB,8 MP,8 MP,"12.1""",IPS LCD,1600 x 2560 Pixels,120 Hz,Xiaomi HyperOS (Android 14),,10000 mAh,33 W,571 g,Kim loại nguyên khối,"v5.2, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi 6, MIMO, Dual-band",,3.5 mm
331233,Máy tính bảng iPad mini 7 5G 256GB,19890000,iPad (Apple),Tablet,5.0,205,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-5g-256gb,10/2024,2025-09-22 09:07:31,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 5 nhân,8 GB,256 GB,12 MP,12 MP,"8.3""",LED-backlit IPS LCD,1488 x 2266 Pixels,,iPadOS 18,,19.3 Wh,20 W,297 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, iBeacon, Dual-band",5G,
325523,Máy tính bảng iPad Air 6 M2 11 inch 5G 512GB,24790000,iPad (Apple),Tablet,5.0,104,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-11-inch-wifi-cellular-512gb,05/2024,2025-09-22 09:07:31,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,512 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,,iPadOS 17,,28.93 Wh,20 W,462 g,Nhôm nguyên khối,"Wi-Fi hotspot, Wi-Fi 6E, MIMO, Dual-band, v5.3",5G,Type-C
333481,Máy tính bảng Samsung Galaxy Tab A9+ WiFi 8GB/128GB,6870000,Samsung,Tablet,4.9,4778,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-plus-wifi-8gb-128gb,12/2024,2025-09-22 09:07:36,Snapdragon 695,2.2 GHz,Adreno 619,8 GB,128 GB,8 MP,5 MP,"11""",TFT LCD,1200 x 1920 Pixels,90 Hz,Android 14,,7040 mAh,15 W,480 g,Nhôm nguyên khối,"v5.1, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
339287,Máy tính bảng OPPO Pad SE WiFi màn hình nhám 4GB/128GB,5890000,OPPO,Tablet,5.0,44,https://www.thegioididong.com/may-tinh-bang/oppo-pad-se-matte-display-edition,07/2025,2025-09-22 09:07:38,MediaTek Helio G100 8 nhân,2 nhân 2.2 GHz & 6 nhân 2 GHz,Adreno 610,4 GB,128 GB,5 MP,5 MP,"11.35""",IPS LCD,1200 x 2000 Pixels,90 Hz,Android 15,IPX2,9340 mAh,33 W,527 g,Khung nhựa & Mặt lưng hợp kim nhôm,"Wi-Fi Display, Wi-Fi 802.11 a/b/g/n, Wi-Fi 5, Dual-band, v5.0, OTG",,Type-C
317621,Máy tính bảng Samsung Galaxy Tab A9 4G 4GB/64GB,4900000,Samsung,Tablet,4.9,28868,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-4g,10/2023,2025-09-22 09:07:38,MediaTek Helio G99,2.2 GHz,Mali-G57 MC2,4 GB,64 GB,8 MP,2 MP,"8.7""",TFT LCD,800 x 1340 Pixels,60 Hz,Android 13,,5100 mAh,15 W,333 g,Nhôm nguyên khối,"v5.3, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",Hỗ trợ 4G,3.5 mm
335313,Máy tính bảng iPad A16 5G 512GB,21390000,iPad (Apple),Tablet,5.0,23,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-512gb,03/2025,2025-09-22 09:07:39,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,512 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,60 Hz,iPadOS 18,,28.93 Wh,20 W,481 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6, MIMO, Dual-band",5G,Type-C
335279,Máy tính bảng iPad Air M3 13 inch 5G 128GB,24590000,iPad (Apple),Tablet,5.0,56,https://www.thegioididong.com/may-tinh-bang/ipad-air-m3-13-inch-5g-128gb,03/2025,2025-09-22 09:07:40,Apple M3 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,128 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 18,,36.59 Wh,20 W,617 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",5G,Type-C
325992,Máy tính bảng Xiaomi Redmi Pad Pro WiFi 8GB/256GB,8830000,Xiaomi,Tablet,4.9,3459,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-pro-8gb-256gb,06/2024,2025-09-22 09:07:41,Snapdragon 7s Gen 2 8 nhân,4 nhân 2.3 GHz & 4 nhân 1.95 GHz,Adreno 710,8 GB,256 GB,8 MP,8 MP,"12.1""",IPS LCD,1600 x 2560 Pixels,120 Hz,Xiaomi HyperOS (Android 14),,10000 mAh,33 W,571 g,Kim loại nguyên khối,"v5.2, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Wi-Fi 6, MIMO, Dual-band",,3.5 mm
317621,Máy tính bảng Samsung Galaxy Tab A9 4G 4GB/64GB,4900000,Samsung,Tablet,4.9,28868,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-4g,10/2023,2025-09-22 09:07:41,MediaTek Helio G99,2.2 GHz,Mali-G57 MC2,4 GB,64 GB,8 MP,2 MP,"8.7""",TFT LCD,800 x 1340 Pixels,60 Hz,Android 13,,5100 mAh,15 W,333 g,Nhôm nguyên khối,"v5.3, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",Hỗ trợ 4G,3.5 mm
328522,Máy tính bảng Xiaomi Redmi Pad SE 8.7 WiFi 6GB/128GB,4610000,Xiaomi,Tablet,4.9,2677,https://www.thegioididong.com/may-tinh-bang/redmi-pad-se-8-7-wifi-6gb-128gb,08/2024,2025-09-22 09:07:41,MediaTek Helio G85 8 nhân,2 nhân 2.0 GHz & 6 nhân 1.8 GHz,Mali-G52 MC2,6 GB,128 GB,8 MP,5 MP,"8.7""",IPS LCD,800 x 1340 Pixels,90 Hz,Android 14,,6650 mAh,18 W,375 g,Nhựa nguyên khối,"v5.3, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
334527,Máy tính bảng Xiaomi Pad 7 Pro WiFi 12GB/512GB,15700000,Xiaomi,Tablet,5.0,553,https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-7-pro-12gb-512gb,03/2025,2025-09-22 09:07:42,Snapdragon 8s Gen 3 8 nhân,3 GHz,Andreno 735,12 GB,512 GB,50 MP,32 MP,"11.2""",IPS LCD,2136 x 3200 Pixels,144 Hz,Xiaomi HyperOS 2,,8850 mAh,67 W,500 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 7, Wi-Fi 6E, Wi-Fi 6, Dual-band, v5.4",,Type-C
339206,Máy tính bảng Xiaomi Redmi Pad 2 WiFi 8GB/256GB,6380000,Xiaomi,Tablet,4.9,1916,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-2-wifi-8gb-256gb,06/2025,2025-09-22 09:07:46,MediaTek Helio G100-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2 GHz,Mali-G57 MC2,8 GB,256 GB,8 MP,5 MP,"11""",IPS LCD,1600 x 2560 Pixels,90 Hz,Xiaomi HyperOS 2,,9000 mAh,18 W,519 g,Kim loại nguyên khối,"Wi-Fi 5, Dual-band, v5.3",,3.5 mm
339204,Máy tính bảng Xiaomi Redmi Pad 2 WiFi 4GB/128GB,5200000,Xiaomi,Tablet,5.0,2606,https://www.thegioididong.com/may-tinh-bang/xiaomi-redmi-pad-2-wifi-4gb-128gb,06/2025,2025-09-22 09:07:46,MediaTek Helio G100-Ultra 8 nhân,2 nhân 2.2 GHz & 6 nhân 2 GHz,Mali-G57 MC2,4 GB,128 GB,8 MP,5 MP,"11""",IPS LCD,1600 x 2560 Pixels,90 Hz,Xiaomi HyperOS 2,,9000 mAh,18 W,519 g,Kim loại nguyên khối,"Wi-Fi 5, Dual-band, v5.3",,3.5 mm
334529,Máy tính bảng Xiaomi Pad 7 WiFi 8GB/128GB,10300000,Xiaomi,Tablet,5.0,313,https://www.thegioididong.com/may-tinh-bang/xiaomi-pad-7,03/2025,2025-09-22 09:07:47,Snapdragon 7+ Gen 3 8 nhân,2.8 GHz,Andreno 732,8 GB,128 GB,13 MP,8 MP,"11.2""",IPS LCD,2136 x 3200 Pixels,144 Hz,Xiaomi HyperOS 2,,8850 mAh,45 W,500 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 6E, Wi-Fi 6, Dual-band, v5.4",,Type-C
331231,Máy tính bảng iPad mini 7 WiFi 512GB,21090000,iPad (Apple),Tablet,5.0,58,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi-512gb,10/2024,2025-09-22 09:07:47,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 5 nhân,8 GB,512 GB,12 MP,12 MP,"8.3""",LED-backlit IPS LCD,1488 x 2266 Pixels,,iPadOS 18,,19.3 Wh,20 W,293 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, iBeacon, Dual-band",,
325513,Máy tính bảng iPad Pro M4 11 inch WiFi 256GB,26890000,iPad (Apple),Tablet,5.0,5148,https://www.thegioididong.com/may-tinh-bang/ipad-pro-m4-11-inch-wifi-256gb,05/2024,2025-09-22 09:07:49,Apple M4 9 nhân,Hãng không công bố,Apple GPU 10 nhân,8 GB,256 GB,12 MP,12 MP,"11""",Ultra Retina XDR,1668 x 2420 Pixels,120 Hz,iPadOS 17,,31.29 Wh,20 W,444 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",,Type-C
336740,Máy tính bảng Samsung Galaxy Tab S10 FE+ WiFi 8GB/128GB,14590000,Samsung,Tablet,5.0,846,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-s10-fe-plus,04/2025,2025-09-22 09:07:51,Exynos 1580 8 nhân,2.9 GHz,Xclipse 540,8 GB,128 GB,13 MP,12 MP,"13.1""",TFT LCD,1800 x 2880 Pixels,90 Hz,Android 15,IP68,10090 mAh,45 W,664 g,Nhôm nguyên khối,"Wi-Fi Direct, Wi-Fi 6, MIMO, Dual-band, v5.3",,Type-C
320990,Máy tính bảng TCL Tab 10 Gen 2 4G 4GB/64GB,3730000,TCL,Tablet,4.9,6013,https://www.thegioididong.com/may-tinh-bang/tcl-tab-10-gen-2,08/2023,2025-09-22 09:07:51,MediaTek MT8768,4 nhân 2 GHz & 4 nhân 1.5 GHz,IMG PowerVR GE8320,4 GB,64 GB,8 MP,5 MP,"10.36""",IPS LCD,1200 x 2000 Pixels,60 Hz,Android 13,,6000 mAh,10 W,425 g,Nhôm nguyên khối,"v5.0, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac",Hỗ trợ 4G,Type-C
325507,Máy tính bảng iPad Air 6 M2 13 inch WiFi 256GB,21090000,iPad (Apple),Tablet,5.0,381,https://www.thegioididong.com/may-tinh-bang/ipad-air-m2-13-inch-wifi-256gb,05/2024,2025-09-22 09:07:51,Apple M2 8 nhân,Hãng không công bố,Apple GPU 9 nhân,8 GB,256 GB,12 MP,12 MP,"13""",Retina IPS LCD,2048 x 2732 Pixels,,iPadOS 17,,36.59 Wh,20 W,617 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, Dual-band",,Type-C
335311,Máy tính bảng iPad A16 5G 128GB,13390000,iPad (Apple),Tablet,5.0,1002,https://www.thegioididong.com/may-tinh-bang/ipad-11-5g-128gb,03/2025,2025-09-22 09:07:52,Apple A16 5 nhân,Hãng không công bố,Apple GPU 4 nhân,6 GB,128 GB,12 MP,12 MP,"11""",Retina IPS LCD,1640 x 2360 Pixels,60 Hz,iPadOS 18,,28.93 Wh,20 W,481 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6, MIMO, Dual-band",5G,Type-C
331229,Máy tính bảng iPad mini 7 WiFi 128GB,13590000,iPad (Apple),Tablet,4.9,3883,https://www.thegioididong.com/may-tinh-bang/ipad-mini-7-wifi,10/2024,2025-09-22 09:07:52,Apple A17 Pro 6 nhân,3.78 GHz,Apple GPU 5 nhân,8 GB,128 GB,12 MP,12 MP,"8.3""",LED-backlit IPS LCD,1488 x 2266 Pixels,,iPadOS 18,,19.3 Wh,20 W,293 g,Nhôm nguyên khối,"v5.3, Wi-Fi 6E, MIMO, iBeacon, Dual-band",,
315590,Máy tính bảng Samsung Galaxy Tab A9+ WiFi 4GB/64GB,4890000,Samsung,Tablet,4.9,7287,https://www.thegioididong.com/may-tinh-bang/samsung-galaxy-tab-a9-plus,10/2023,2025-09-22 09:07:52,Snapdragon 695,2.2 GHz,Adreno 619,4 GB,64 GB,8 MP,5 MP,"11""",TFT LCD,1200 x 1920 Pixels,90 Hz,Android 13,,7040 mAh,15 W,480 g,Nhôm nguyên khối,"v5.1, Wi-Fi Direct, Wi-Fi 802.11 a/b/g/n/ac, Dual-band",,3.5 mm
