id,name,price,onsale_price,brand,os,stock,rating,reviews_count,category,is_new,is_selling,url,retailer,created_at,updated_at
47015,vivo T1X,4490000,3890000,Vivo," Android 12, FunTouchOS 12",0,5.0,9,Smartphone,True,True,https://cellphones.com.vn/vivo-t1x.html,CELLPHONES,2022-04-27 09:58:51,2025-08-22 23:22:26
64075,ZenFone 10,,,ASUS,Android 13,,,,Smartphone,True,False,https://cellphones.com.vn/asus-zenfone-10.html,CELLPHONES,2023-06-04 14:55:01,2025-08-22 23:22:26
88631,Masstel Fami 12S 4G,325000,0,Masstel,,12,,,Phone,True,True,https://cellphones.com.vn/dien-thoai-masstel-fami-12s-4g.html,CELLPHONES,2024-08-22 15:12:55,2025-08-22 23:22:26
55067,Xiaomi POCO C50,,,Xiaomi,,,,,Phone,True,False,https://cellphones.com.vn/xiaomi-poco-c50.html,CELLPHONES,2022-10-17 22:09:39,2025-08-22 23:22:26
75812,Infinix Hot 40 Pro Free Fire 8GB 256GB,4290000,3450000,Hãng khác,Android 13,0,5.0,34,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-infinix-hot-40-pro.html,CELLPHONES,2024-01-21 21:12:43,2025-08-22 23:22:26
35033, Xiaomi 11T,10990000,10990000,Xiaomi,"Android 11, MIUI 12.5",0,4.8,37,Smartphone,True,True,https://cellphones.com.vn/xiaomi-mi-11t.html,CELLPHONES,2021-06-21 09:18:32,2025-08-22 23:22:26
28755,Xiaomi Redmi Note 10 Pro 8GB,7490000,6090000,Xiaomi,"Android 11, MIUI 12",0,4.7,53,Smartphone,True,True,https://cellphones.com.vn/xiaomi-redmi-note-10-pro.html,CELLPHONES,2020-11-28 11:18:58,2025-08-22 23:22:26
16520,iPhone 11 64GB | Chính hãng VN/A ,9990000,7490000,Apple,iOS 13 hoặc cao hơn (Tùy vào phiên bản phát hành),0,4.9,158,Smartphone,True,True,https://cellphones.com.vn/iphone-11.html,CELLPHONES,2019-05-13 10:36:33,2025-08-22 23:22:26
91445,Viettel T2 4G,550000,530000,Hãng khác,Mocor(RTOS),36,4.8,4,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-viettel-t2-4g.html,CELLPHONES,2024-09-19 22:36:20,2025-08-22 23:22:26
14119,Honor Magic 2,,,Hãng khác,Magic UI 2.0,,5.0,1,Smartphone,True,False,https://cellphones.com.vn/honor-magic-2.html,CELLPHONES,2019-01-05 08:56:45,2025-08-22 23:22:26
31299,OnePlus 9 Pro,0,0,Hãng khác,"Android 11, OxygenOS 11.2.7.7",0,,,Smartphone,True,False,https://cellphones.com.vn/oneplus-9-pro.html,CELLPHONES,2021-03-18 09:26:38,2025-08-22 23:22:26
98504,Samsung Galaxy S25 Ultra 1TB,43980000,35490000,Samsung,Android 15,0,5.0,1,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s25-ultra-1tb.html,CELLPHONES,2025-01-09 16:44:00,2025-08-22 23:22:26
43150,iPhone 15 Pro 128GB | Chính hãng VN/A,28990000,23990000,Apple,iOS 17,0,4.8,21,Smartphone,True,True,https://cellphones.com.vn/iphone-15-pro.html,CELLPHONES,2022-02-10 15:40:50,2025-08-22 23:22:26
108305,Samsung Galaxy Z Fold7 12GB 512GB,50990000,47990000,Samsung,Android,111,5.0,1,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-samsung-galaxy-z-fold-7-12gb-512gb.html,CELLPHONES,2025-07-03 14:23:49,2025-08-22 23:22:26
45051,iPhone 14 Pro 128GB | Chính hãng VN/A,27990000,22990000,Apple,iOS 16,0,4.9,22,Smartphone,True,True,https://cellphones.com.vn/iphone-14-pro.html,CELLPHONES,2022-03-17 15:19:43,2025-08-22 23:22:26
64074,OnePlus Nord N30,,,Hãng khác,Android 13,,,,Smartphone,True,False,https://cellphones.com.vn/oneplus-nord-n30.html,CELLPHONES,2023-06-04 14:46:47,2025-08-22 23:22:26
56131,vivo Y02,2790000,1890000,Vivo,Funtouch OS 12 (Android 12 Go edition),0,,,Smartphone,True,True,https://cellphones.com.vn/vivo-y02.html,CELLPHONES,2022-11-16 09:26:00,2025-08-22 23:22:26
54287,Honor X6,,,Hãng khác,Android 12,,,,Smartphone,True,False,https://cellphones.com.vn/honor-x6.html,CELLPHONES,2022-09-29 14:45:22,2025-08-22 23:22:26
55531,Google Pixel 2 XL,,,Hãng khác,Android 8.0,,,,Smartphone,True,False,https://cellphones.com.vn/google-pixel-2-xl.html,CELLPHONES,2022-10-27 16:31:41,2025-08-22 23:22:26
78903,Samsung Galaxy M15 5G ,5890000,0,Samsung,"Android 14, One UI 6",0,,,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-samsung-galaxy-m15-5g.html,CELLPHONES,2024-03-16 13:00:05,2025-08-22 23:22:26
100353,Samsung A06 5G 4GB-64GB,,,Samsung,,,,,Phone,True,False,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a06-4gb-64gb.html,CELLPHONES,2025-02-12 20:30:36,2025-08-22 23:22:26
60619,Xiaomi 14 Pro,,,Xiaomi,,,5.0,2,Phone,True,False,https://cellphones.com.vn/xiaomi-14-pro.html,CELLPHONES,2023-03-01 15:47:52,2025-08-22 23:22:26
102183,vivo Y04 6GB 128GB,3990000,3720000,Vivo,Funtouch OS 14 phiên bản Android 14,21,,,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-vivo-y04-6gb-128gb.html,CELLPHONES,2025-03-11 21:15:29,2025-08-22 23:22:26
42972,Samsung Galaxy S22 Plus (8GB - 256GB),27490000,16990000,Samsung,Android 12,0,5.0,1,Smartphone,True,True,https://cellphones.com.vn/samsung-galaxy-s22-plus-256gb.html,CELLPHONES,2022-02-07 14:40:18,2025-08-22 23:22:26
63758,Huawei Nova Y91,,,Huawei,EMUI 13,,,,Smartphone,True,False,https://cellphones.com.vn/huawei-nova-y91.html,CELLPHONES,2023-05-25 20:53:36,2025-08-22 23:22:26
80473,Samsung Galaxy M55 12GB 256GB,10990000,7990000,Samsung,Android 14,111,4.9,23,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-samsung-galaxy-m55.html,CELLPHONES,2024-04-12 22:26:10,2025-08-22 23:22:26
43151,iPhone 15 Pro Max 256GB | Chính hãng VN/A,34990000,27690000,Apple, iOS 17,2,4.9,187,Smartphone,True,True,https://cellphones.com.vn/iphone-15-pro-max.html,CELLPHONES,2022-02-10 15:41:38,2025-08-22 23:22:26
56481,Vivo Y01A,,,Vivo,,,,,Phone,True,False,https://cellphones.com.vn/vivo-y01a.html,CELLPHONES,2022-11-21 16:11:32,2025-08-22 23:22:26
72303,Xiaomi Redmi Note 13 Pro 4G 8GB 128GB,7290000,5790000,Xiaomi,Android 13,1,5.0,40,Smartphone,True,True,https://cellphones.com.vn/xiaomi-redmi-note-13-pro.html,CELLPHONES,2023-11-13 08:50:20,2025-08-22 23:22:26
55754,Samsung Galaxy S23 Plus 8GB 256GB,26990000,19990000,Samsung,Android 13,0,5.0,2,Smartphone,True,True,https://cellphones.com.vn/samsung-galaxy-s23-plus.html,CELLPHONES,2022-11-03 18:32:15,2025-08-22 23:22:26
85458,OPPO Reno12 5G (12GB 512GB),16090000,0,OPPO,Android 14,0,,,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-oppo-reno12-5g-12gb-512gb.html,CELLPHONES,2024-06-27 20:39:17,2025-08-22 23:22:26
32193,Vsmart Bee Lite 2,0,0,Vsmart,,0,,,Phone,True,False,https://cellphones.com.vn/vsmart-bee-lite-2.html,CELLPHONES,2021-04-14 09:51:11,2025-08-22 23:22:26
60677,Xiaomi Mix Fold 3,,,Xiaomi,,,,,Phone,True,False,https://cellphones.com.vn/xiaomi-mix-fold-3.html,CELLPHONES,2023-03-02 11:14:37,2025-08-22 23:22:26
54285,OPPO Find N2,,,OPPO,"Android 13, ColorOS 13",,,,Smartphone,True,False,https://cellphones.com.vn/oppo-find-n2.html,CELLPHONES,2022-09-29 14:19:53,2025-08-22 23:22:26
29067,Vsmart Joy 5,0,0,Vsmart,,0,,,Phone,True,False,https://cellphones.com.vn/vsmart-joy-5.html,CELLPHONES,2020-12-11 09:41:19,2025-08-22 23:22:26
46707,OPPO Reno7 4G (8GB - 128GB),7990000,6000000,OPPO,"Android 11, ColorOS 12",0,5.0,1,Smartphone,True,True,https://cellphones.com.vn/oppo-reno7-128gb.html,CELLPHONES,2022-04-19 09:40:46,2025-08-22 23:22:26
99738,Samsung Galaxy A26 5G 8GB 128GB,6870000,6270000,Samsung,Android 15,218,4.8,6,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a26.html,CELLPHONES,2025-02-05 15:55:01,2025-08-22 23:22:26
101591,Meizu Lucky 08 5G 12GB 256GB,6490000,5490000,Hãng khác,Android 15,309,4.9,9,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-meizu-lucky-08.html,CELLPHONES,2025-03-04 21:54:15,2025-08-22 23:22:26
46356,Vivo X80 Pro,29990000,10490000,Vivo,Android 12,0,,,Smartphone,True,True,https://cellphones.com.vn/vivo-x80-pro.html,CELLPHONES,2022-04-12 11:20:28,2025-08-22 23:22:26
82060,Xiaomi Redmi Note 13 Pro 8GB 256GB ,7850000,6090000,Xiaomi,Android 13,80,4.9,9,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-13-pro-8gb-256gb.html,CELLPHONES,2024-05-10 23:19:55,2025-08-22 23:22:26
62546,ASUS ROG Phone 7 Ultimate 16GB 512GB - Chỉ có tại CellphoneS,29990000,26190000,ASUS,Android 13,0,4.9,10,Smartphone,True,True,https://cellphones.com.vn/rog-phone-7-ultimate.html,CELLPHONES,2023-04-17 12:41:59,2025-08-22 23:22:26
73955,realme Note 50,2790000,0,Realme,Android 13,0,,,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-realme-note-50.html,CELLPHONES,2023-12-18 21:21:37,2025-08-22 23:22:26
42973,Samsung Galaxy S22 Ultra 12GB  256GB đã kích hoạt online - Chỉ có tại CellphoneS,33990000,18990000,Samsung,Android 12,0,4.8,43,Smartphone,True,True,https://cellphones.com.vn/samsung-galaxy-s22-ultra-12gb-256gb.html,CELLPHONES,2022-02-07 14:43:09,2025-08-22 23:22:26
42020,Nokia 2760 Flip 4G,,,Nokia,KaiOS (3.0),,,,Smartphone,True,False,https://cellphones.com.vn/nokia-2760-flip.html,CELLPHONES,2021-12-27 14:57:22,2025-08-22 23:22:26
102242,Nubia V70 Max 6GB 128GB,2590000,0,Hãng khác,Android 15,99,,,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-nubia-v70-max-6gb-128gb.html,CELLPHONES,2025-03-12 09:11:56,2025-08-22 23:22:26
78042,vivo V30 Pro,,,Vivo,Android 14,,,,Smartphone,True,False,https://cellphones.com.vn/dien-thoai-vivo-v30-pro.html,CELLPHONES,2024-03-04 15:28:13,2025-08-22 23:22:26
62012,Meizu 20,,,Hãng khác,Flyme 10,,,,Smartphone,True,False,https://cellphones.com.vn/meizu-20.html,CELLPHONES,2023-04-03 19:25:40,2025-08-22 23:22:26
73551,Xiaomi Redmi Note 13 Turbo,,,Xiaomi,,,,,Phone,True,False,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-13-turbo.html,CELLPHONES,2023-12-12 08:51:22,2025-08-22 23:22:26
66832,Infinix Hot 30i 8GB 128GB,3290000,2090000,Hãng khác,Android 12,0,4.8,33,Smartphone,True,True,https://cellphones.com.vn/infinix-hot-30i-8gb-128gb.html,CELLPHONES,2023-08-01 14:45:02,2025-08-22 23:22:26
66377,Honor Magic 5 Pro,,,Hãng khác,,,,,Phone,True,False,https://cellphones.com.vn/honor-magic-5-pro.html,CELLPHONES,2023-07-22 14:15:42,2025-08-22 23:22:26
22005,Nokia 4.3,0,0,Nokia,Android 10,0,,,Smartphone,True,False,https://cellphones.com.vn/nokia-43.html,CELLPHONES,2020-02-05 10:25:05,2025-08-22 23:22:26
48949,Samsung Galaxy Z Fold4 512GB,44490000,24490000,Samsung,Android 12,0,,,Smartphone,True,True,https://cellphones.com.vn/samsung-galaxy-z-fold-4-512gb.html,CELLPHONES,2022-06-20 11:10:43,2025-08-22 23:22:26
83931,OPPO A58 8GB 128GB,5490000,4500000,OPPO,Android 13,125,,,Smartphone,True,True,https://cellphones.com.vn/oppo-a58-8gb-128gb.html,CELLPHONES,2024-06-03 19:35:35,2025-08-22 23:22:26
90675,Itel 8010 4G ,390000,0,Hãng khác,,0,5.0,7,Phone,True,True,https://cellphones.com.vn/dien-thoai-itel-8010-4g.html,CELLPHONES,2024-09-12 09:39:20,2025-08-22 23:22:26
62208,huawei p60 art,,,Huawei,EMUI 13.1,,,,Smartphone,True,False,https://cellphones.com.vn/huawei-p60-art.html,CELLPHONES,2023-04-06 11:50:40,2025-08-22 23:22:26
84487,Google Pixel 8A,,,Hãng khác,Android 14,,,,Smartphone,True,False,https://cellphones.com.vn/dien-thoai-google-pixel-8a.html,CELLPHONES,2024-06-10 00:46:16,2025-08-22 23:22:26
96763,Infinix Hot 50 8GB 256GB,3990000,3790000,Hãng khác,Android 14,0,5.0,4,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-infinix-hot-50.html,CELLPHONES,2024-12-17 09:39:56,2025-08-22 23:22:26
62040,Motorola Rizr Rollable,,,Hãng khác,,,,,Phone,True,False,https://cellphones.com.vn/motorola-rizr-rollable.html,CELLPHONES,2023-04-03 22:13:27,2025-08-22 23:22:26
100352,Samsung A26 5G 8GB - 256GB,,,Samsung,,,,,Phone,True,False,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a26-8gb-256gb.html,CELLPHONES,2025-02-12 20:28:40,2025-08-22 23:22:26
88456,Xiaomi Redmi Turbo 4,,,Xiaomi,,,,,Phone,True,False,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-turbo-4.html,CELLPHONES,2024-08-19 20:38:53,2025-08-22 23:22:26
73396,Nubia Red Magic 9 Pro,,,Hãng khác,Android 14,,5.0,3,Smartphone,True,False,https://cellphones.com.vn/dien-thoai-nubia-red-magic-9-pro.html,CELLPHONES,2023-12-10 14:37:39,2025-08-22 23:22:26
64066,vivo Y02t 4GB 64GB,2390000,2790000,Vivo,Android 13 (Go Edition),0,,,Smartphone,True,True,https://cellphones.com.vn/vivo-y02t.html,CELLPHONES,2023-06-04 12:51:19,2025-08-22 23:22:26
24253,Vsmart Lux,0,0,Vsmart,Android 10,0,5.0,11,Smartphone,True,False,https://cellphones.com.vn/vsmart-lux.html,CELLPHONES,2020-05-21 09:04:11,2025-08-22 23:22:26
93788,Nothing Phone 2A Plus 5G 12GB 256GB - Chỉ có tại CellphoneS,11490000,8390000,Hãng khác,Android 14,438,5.0,5,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-nothing-phone-2a-plus.html,CELLPHONES,2024-10-28 10:56:34,2025-08-22 23:22:26
62381,Masstel Tab 10A,,,Hãng khác,Android 11,,,,Smartphone,True,False,https://cellphones.com.vn/masstel-tab-10a.html,CELLPHONES,2023-04-12 10:23:39,2025-08-22 23:22:26
52305,iPhone 14 Plus 128GB | Chính hãng VN/A,19990000,15990000,Apple,iOS 16,0,4.8,27,Smartphone,True,True,https://cellphones.com.vn/iphone-14-plus.html,CELLPHONES,2022-09-08 01:13:38,2025-08-22 23:22:26
56784,OPPO Find N2 Flip 8Gb 256GB,19990000,16990000,OPPO,Android 13,0,5.0,3,Smartphone,True,True,https://cellphones.com.vn/oppo-find-n2-flip.html,CELLPHONES,2022-11-26 18:38:06,2025-08-22 23:22:26
48376,Realme V23i,0,0,Realme,,0,,,Phone,True,False,https://cellphones.com.vn/realme-v23i.html,CELLPHONES,2022-05-31 20:53:10,2025-08-22 23:22:26
83012,OPPO Reno12 F 5G 8GB 256GB,9490000,7120000,OPPO,Android 14,102,4.8,9,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-oppo-reno12f-5g.html,CELLPHONES,2024-05-22 18:01:47,2025-08-22 23:22:26
72303,Xiaomi Redmi Note 13 Pro 4G 8GB 128GB,7290000,5790000,Xiaomi,Android 13,1,5.0,40,Smartphone,True,True,https://cellphones.com.vn/xiaomi-redmi-note-13-pro-4g.html,CELLPHONES,2023-11-13 08:50:20,2025-08-22 23:22:26
63187,Nothing Phone 1,,,Hãng khác, Android 12,,,,Smartphone,True,False,https://cellphones.com.vn/nothing-phone-1.html,CELLPHONES,2023-05-08 08:38:54,2025-08-22 23:22:26
101874,Nothing Phone 3A Pro,,,Hãng khác,Nothing OS 3.1 (Based on Android 15),,,,Smartphone,True,False,https://cellphones.com.vn/dien-thoai-nothing-phone-3a-pro.html,CELLPHONES,2025-03-06 15:59:01,2025-08-22 23:22:26
39411,Xiaomi 12T 8GB 128GB,8990000,5490000,Xiaomi,"Android 12, MIUI 13",0,5.0,160,Smartphone,True,True,https://cellphones.com.vn/xiaomi-mi-12t.html,CELLPHONES,2021-11-02 09:47:20,2025-08-22 23:22:26
55316,Samsung Galaxy M54 5G,0,0,Samsung,Android 13,0,,,Smartphone,True,False,https://cellphones.com.vn/samsung-galaxy-m54.html,CELLPHONES,2022-10-22 17:43:07,2025-08-22 23:22:26
42898,Xiaomi Redmi Note 11 128GB,4990000,4090000,Xiaomi,"Android 11, MIUI 12.5",0,4.6,44,Smartphone,True,True,https://cellphones.com.vn/xiaomi-redmi-note-11-128gb.html,CELLPHONES,2022-01-26 15:31:25,2025-08-22 23:22:26
60165,Realme GT3,,,Realme,Android 13,,5.0,1,Smartphone,True,False,https://cellphones.com.vn/realme-gt3.html,CELLPHONES,2023-02-21 22:21:56,2025-08-22 23:22:26
67549,Infinix Zero 5G,,,Hãng khác,Android 12,,,,Smartphone,True,False,https://cellphones.com.vn/infinix-zero-5g.html,CELLPHONES,2023-08-18 15:55:18,2025-08-22 23:22:26
96795,Xiaomi Redmi Note 13 Pro 5G 8GB 256GB ,9300000,6590000,Xiaomi,Android 13,250,4.8,30,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-xiaomi-redmi-note-13-pro-5g-8gb-256gb.html,CELLPHONES,2024-12-18 13:21:26,2025-08-22 23:22:26
33640,Samsung Galaxy A13 (4G),4190000,0,Samsung,Android 12,0,5.0,5,Smartphone,True,True,https://cellphones.com.vn/samsung-galaxy-a13.html,CELLPHONES,2021-05-17 13:57:21,2025-08-22 23:22:26
95970,OPPO Reno13 Pro 16GB-512GB,,,OPPO,,,,,Phone,True,False,https://cellphones.com.vn/dien-thoai-oppo-reno13-pro-16gb-512gb.html,CELLPHONES,2024-12-03 19:55:18,2025-08-22 23:22:26
42339,Redmi K50 Gaming Edition,,,Xiaomi,"MIUI 13, Android 12.",,5.0,1,Smartphone,True,False,https://cellphones.com.vn/redmi-k50-gaming-edition.html,CELLPHONES,2022-01-03 15:47:55,2025-08-22 23:22:26
73393,vivo X100 Pro,,,Vivo,Android 14,,,,Smartphone,True,False,https://cellphones.com.vn/dien-thoai-vivo-x100-pro.html,CELLPHONES,2023-12-10 14:09:53,2025-08-22 23:22:26
99767,Samsung Galaxy A36 5G 8GB 128GB,8140000,7340000,Samsung,Android,212,5.0,8,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a36.html,CELLPHONES,2025-02-05 19:10:42,2025-08-22 23:22:26
25663,Xiaomi Mi 10 Ultra,,,Xiaomi,Android 11,,,,Smartphone,True,False,https://cellphones.com.vn/xiaomi-mi-10-ultra.html,CELLPHONES,2020-08-10 08:30:55,2025-08-22 23:22:26
62013,Meizu 20 Pro,,,Hãng khác,Flyme 10,,,,Smartphone,True,False,https://cellphones.com.vn/meizu-20-pro.html,CELLPHONES,2023-04-03 19:41:36,2025-08-22 23:22:26
78605,Điện thoại ZTE Blade V40 6GB 128GB,2490000,2290000,Hãng khác,Android R,0,4.8,19,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-zte-blade-v40.html,CELLPHONES,2024-03-12 10:36:57,2025-08-22 23:22:26
58610,OPPO Reno10 5G 8GB 256GB,10990000,8490000,OPPO,Android 13,5,4.8,4,Smartphone,True,True,https://cellphones.com.vn/oppo-reno10.html,CELLPHONES,2023-01-07 11:18:06,2025-08-22 23:22:26
50751,vivo Y16 4GB 128GB,4490000,3690000,Vivo,Android 12 với giao diện FunTouch OS 12,1,5.0,2,Smartphone,True,True,https://cellphones.com.vn/vivo-y16.html,CELLPHONES,2022-08-07 17:05:08,2025-08-22 23:22:26
99688, Xiaomi 15T Pro 5G,,,Xiaomi,,,,,Phone,True,False,https://cellphones.com.vn/dien-thoai-xiaomi-15t-pro-5g.html,CELLPHONES,2025-02-04 10:47:23,2025-08-22 23:22:26
57708,Redmi A2 2GB 32GB,2190000,1590000,Xiaomi,Android 13 (Go Edition),0,5.0,5,Smartphone,True,True,https://cellphones.com.vn/xiaomi-redmi-a2.html,CELLPHONES,2022-12-21 20:37:48,2025-08-22 23:22:26
84108,Samsung Galaxy S25 Plus 256GB,26500000,22000000,Samsung,,129,5.0,7,Phone,True,True,https://cellphones.com.vn/dien-thoai-samsung-galaxy-s25-plus.html,CELLPHONES,2024-06-05 19:06:47,2025-08-22 23:22:26
106045,OPPO Reno14 5G 12GB 256GB,15990000,15700000,OPPO,"ColorOS 15, Android 15",204,5.0,3,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-oppo-reno14.html,CELLPHONES,2025-05-20 10:59:36,2025-08-22 23:22:26
95968,OPPO Reno13 12GB - 512GB,,,OPPO,,,,,Phone,True,False,https://cellphones.com.vn/dien-thoai-oppo-reno13-12gb-512gb.html,CELLPHONES,2024-12-03 19:50:49,2025-08-22 23:22:26
77505,ZTE Nubia Z60 Ultra,,,Hãng khác,"Android 14, MyOS 14",,,,Smartphone,True,False,https://cellphones.com.vn/zte-nubia-z60-ultra.html,CELLPHONES,2024-02-22 23:55:34,2025-08-22 23:22:26
31467,OPPO Reno6 5G,12990000,8990000,OPPO,"Android 11, ColorOS 11.3",0,4.8,5,Smartphone,True,True,https://cellphones.com.vn/oppo-reno-6.html,CELLPHONES,2021-03-23 09:36:19,2025-08-22 23:22:26
72509,Samsung Galaxy M44,,,OPPO,Android 13,,,,Smartphone,True,False,https://cellphones.com.vn/samsung-galaxy-m44.html,CELLPHONES,2023-11-17 15:33:09,2025-08-22 23:22:26
34572,Vsmart Bee 3,1590000,1490000,Vsmart,9.0 (Pie),0,,,Smartphone,True,True,https://cellphones.com.vn/vsmart-bee-3.html,CELLPHONES,2021-06-03 15:44:09,2025-08-22 23:22:26
100855,Nubia Neo 3 5G 8GB 256GB,5490000,4990000,Hãng khác,Android 15,251,5.0,14,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-nubia-neo-3-gt-5g.html,CELLPHONES,2025-02-20 11:39:52,2025-08-22 23:22:26
78152,Đồng hồ thông minh Kieslect KR 3,2190000,1990000,KIESLECT,,40,,,Phone,True,True,https://cellphones.com.vn/dong-ho-thong-minh-kieslect-kr-3.html,CELLPHONES,2024-03-05 22:52:25,2025-08-22 23:22:26
35160,Điện thoại Philips E527,0,0,Philips,,0,,,Phone,True,False,https://cellphones.com.vn/philips-xenium-e527-4g.html,CELLPHONES,2021-06-25 08:56:18,2025-08-22 23:22:26
17018,OPPO Reno7 5G (8GB 256GB),12990000,7590000,OPPO,,0,,,Phone,True,True,https://cellphones.com.vn/oppo-reno-7.html,CELLPHONES,2019-06-04 17:18:06,2025-08-22 23:22:26
62036,Motorola Edge 40 Pro,,,Hãng khác,Android 13,,,,Smartphone,True,False,https://cellphones.com.vn/motorola-edge-40-pro.html,CELLPHONES,2023-04-03 21:54:05,2025-08-22 23:22:26
67356,Honor X5 Plus,,,Hãng khác,Android 13,,,,Smartphone,True,False,https://cellphones.com.vn/honor-x5-plus.html,CELLPHONES,2023-08-16 09:13:00,2025-08-22 23:22:26
77575,Xiaomi Redmi Note 13 Pro Plus 4G,,,Xiaomi,Android 13,,,,Smartphone,True,False,https://cellphones.com.vn/xiaomi-redmi-note-13-pro-plus-4g.html,CELLPHONES,2024-02-26 15:05:43,2025-08-22 23:22:26
97391,Itel RS4 8GB 128GB NFC,3990000,2990000,Hãng khác,Android 13,98,5.0,11,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-itel-rs4-128gb.html,CELLPHONES,2024-12-24 14:19:27,2025-08-22 23:22:26
88455,Xiaomi 15 Ultra 5G 16GB 512GB,34360000,31990000,Xiaomi,Xiaomi HyperOS 2,28,4.9,8,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-xiaomi-15-ultra.html,CELLPHONES,2024-08-19 20:37:39,2025-08-22 23:22:26
61668,ASUS ROG Phone 7D,,,ASUS, Android 13,,,,Smartphone,True,False,https://cellphones.com.vn/asus-rog-phone-7d.html,CELLPHONES,2023-03-26 11:22:35,2025-08-22 23:22:26
53276,OPPO Find X6,,,OPPO,Android 12,,,,Smartphone,True,False,https://cellphones.com.vn/oppo-find-x6.html,CELLPHONES,2022-09-16 21:15:12,2025-08-22 23:22:26
64269,Motorola Razr 40 Ultra,,,Hãng khác,Android 13,,,,Smartphone,True,False,https://cellphones.com.vn/motorola-razr-40-ultra.html,CELLPHONES,2023-06-08 18:59:55,2025-08-22 23:22:26
60342,Asus ROG Phone 7 Pro,,,ASUS,,,,,Phone,True,False,https://cellphones.com.vn/asus-rog-phone-7-pro.html,CELLPHONES,2023-02-24 20:39:40,2025-08-22 23:22:26
92993,Nothing Phone 2A 5G 8GB 128GB - Chỉ có tại CellphoneS,8990000,6990000,Hãng khác,Android 14,125,4.8,9,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-nothing-phone-2a.html,CELLPHONES,2024-10-15 22:38:08,2025-08-22 23:22:26
89099,Samsung Galaxy A06 4GB 64GB,,,Samsung,Android 14,,,,Smartphone,True,False,https://cellphones.com.vn/dien-thoai-samsung-galaxy-a06-64gb.html,CELLPHONES,2024-08-29 08:16:36,2025-08-22 23:22:26
96374,TECNO CAMON 40 8GB 256GB,6380000,5480000,Hãng khác,Android 15,52,,,Smartphone,True,True,https://cellphones.com.vn/dien-thoai-tecno-camon-40-8gb-256gb.html,CELLPHONES,2024-12-11 19:58:56,2025-08-22 23:22:26
67547,Infinix Hot 20 Play,,,Hãng khác,Android™ 12,,,,Smartphone,True,False,https://cellphones.com.vn/infinix-hot-20-play.html,CELLPHONES,2023-08-18 15:36:35,2025-08-22 23:22:26
110984,Điện thoại trẻ em Masstel Alpha 5,1390000,0,,,0,,,Phone,True,True,https://cellphones.com.vn/dien-thoai-masstel-alfa-5.html,CELLPHONES,2025-08-15 10:32:50,2025-08-22 23:22:26
49590,Nubia Red Magic 7S,,,Hãng khác,"Android 12, Redmagic 5.1",,5.0,2,Smartphone,True,False,https://cellphones.com.vn/nubia-red-magic-7s.html,CELLPHONES,2022-07-11 12:22:31,2025-08-22 23:22:26
27451,iPhone 12 128GB | Chính hãng VN/A ,12990000,9990000,Apple,iOS 14.1 hoặc cao hơn (Tùy vào phiên bản phát hành),0,4.8,43,Smartphone,True,True,https://cellphones.com.vn/iphone-12-128gb.html,CELLPHONES,2020-10-14 15:04:40,2025-08-22 23:22:26
49112,Samsung Galaxy A24,,,Samsung, Android 13,,,,Smartphone,True,False,https://cellphones.com.vn/samsung-galaxy-a24.html,CELLPHONES,2022-06-22 22:20:03,2025-08-22 23:22:26
50676,vivo V25e 8GB 128GB,8490000,4690000,Vivo, Android 12,19,5.0,3,Smartphone,True,True,https://cellphones.com.vn/vivo-v25e.html,CELLPHONES,2022-08-02 15:27:53,2025-08-22 23:22:26
50842,vivo Y22,,,Vivo,Android 12,,,,Smartphone,True,False,https://cellphones.com.vn/vivo-y22.html,CELLPHONES,2022-08-09 08:28:30,2025-08-22 23:22:26
